"name","ra","dec","orig_ref","DR3Name","RAdeg","DEdeg","errHalfMaj","errHalfMin","errPosAng","SolID","Source","RandomI","e_RAdeg","e_DEdeg","Plx","e_Plx","RPlx","PM","pmRA","e_pmRA","pmDE","e_pmDE","RADEcor","RAPlxcor","RApmRAcor","RApmDEcor","DEPlxcor","DEpmRAcor","DEpmDEcor","PlxpmRAcor","PlxpmDEcor","pmRApmDEcor","NAL","NAC","NgAL","NbAL","gofAL","chi2AL","epsi","sepsi","Solved","APF","nueff","pscol","e_pscol","RApscolCorr","DEpscolCorr","PlxpscolCorr","pmRApscolCorr","pmDEpscolCorr","MatchObsA","Nper","amax","MatchObs","IPDgofha","IPDgofhp","IPDfmp","IPDfow","RUWE","Dup","o_Gmag","FG","e_FG","RFG","Gmag","e_Gmag","o_BPmag","FBP","e_FBP","RFBP","BPmag","e_BPmag","o_RPmag","FRP","e_FRP","RFRP","RPmag","e_RPmag","E(BP/RP)","NBPcont","NBPblend","NRPcont","NRPblend","Mode","BP-RP","BP-G","G-RP","RV","e_RV","n_RV","o_RV","o_RVd","RVNper","RVS/N","RVgof","RVchi2","RVTdur","RVamp","RVtempTeff","RVtemplogg","RVtemp[Fe/H]","Vatmparam","vbroad","e_Vbroad","o_Vbroad","GRVSmag","e_GRVSmag","o_GRVSmag","RVSS/N","VarFlag","PQSO","PGal","PSS","Teff","b_Teff_cds","B_Teff_cdsa","logg","b_logg_cds","B_logg_cdsa","[Fe/H]","b_[Fe/H]_cds","B_[Fe/H]_cdsa","distance","Dist","b_Dist_cds","B_Dist_cdsa","A0","b_A0_cds","B_A0_cdsa","AG","b_AG_cds","B_AG_cdsa","E(BP-RP)","b_E(BP-RP)_cds","B_E(BP-RP)_cdsa","Lib","RAJ2000","DEJ2000","e_RAJ2000","e_DEJ2000","RADEcorJ2000","angDist","l","b","ecl_lon","ecl_lat","pml","pmb","pml_error","pmb_error","parallax_ext_uncert","zpEDR3","plx_corr"
"Gaia EDR3 2162943610419381376",312.951245,44.1484902777778,"prisinzano2022","Gaia DR3 2162943610419381376",312.9514111156,44.14819775508,0,0,160,1636148068921376768,2162943610419381376,994821486,0.0366,0.0394,1.3073,0.0464,28.16,4.149,-0.372,0.051,-4.133,0.05,-0.0604,0.0558,-0.1365,0.0067,0.2056,0.0147,-0.1579,0.0181,-0.1074,-0.146,370,0,368,2,0.6322,396.9,0,0,31,FALSE,1.305,NA,NA,NA,NA,NA,NA,NA,43,28,0.074877,45,0.01706,147,0,0,1.023,0,377,4111.80649,9.82163,418.648,16.652285,0.003784,43,963.252,10.8712,88.6058,17.879192,0.012567,43,4734.12,30.0548,157.516,15.559797,0.007861,1.386,0,2,0,3,0,2.319395,1.226908,1.092487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999951,5554.2,5522.3,5585.5,4.3645,4.3447,4.3842,-0.0097,-0.0548,0.0317,0.7649354,667.7781,647.4693,688.7084,3.6938,3.6731,3.7138,2.7179,2.6998,2.7353,1.4886,1.477,1.4998,"MARCS",312.9514134203,44.14821612248,0.823455,0.799243,-0.1448,1.137149,84.5550085522513,-0.148000799951859,337.272490531825,57.9897501236282,-3.41991399926066,-2.35037470154462,0.046640135817368,0.0540897192721266,0.055742168939652,-0.0207997606101184,1.32809976061012
"Gaia DR2 3223761396786715136",82.2818186706761,2.21998108353312,"kounkel2020","Gaia DR3 3223761396786715136",82.28182367545,2.21997800999,0,0,114,1636148068921376768,3223761396786715136,1622487091,0.0197,0.0166,2.9107,0.0238,122.3332,2.28,2.266,0.023,0.25,0.019,-0.1895,-0.0025,-0.3481,0.1748,-0.227,0.1687,-0.7006,0.1442,0.2856,-0.1987,418,0,417,1,2.7164,485.17,0.046,0.79012,31,FALSE,1.304,NA,NA,NA,NA,NA,NA,NA,48,21,0.035075,49,0.02257,16.07,0,0,1.095,0,404,25195.28035,13.5776,1855.65,14.684069,0.002817,44,5904.07,17.0354,346.577,15.910663,0.004195,44,29227.4,31.2584,935.026,13.58342,0.003954,1.394,0,2,0,1,0,2.327243,1.226594,1.100649,22.57,8.3,2,25,3,15,10.045,NA,NA,923.959,NA,3700,4,-0.25,111,NA,NA,NA,13.067246,0.061276,22,NA,"VARIABLE",0,0,1e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34355995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",82.28181359673,2.21997689892,0.379383,0.319587,-0.2055,0.021132,201.179625870041,-17.1522675949552,81.7353476391466,-20.9981423526556,0.89128038250814,2.09830295232984,0.021803449811819,0.0203619639598808,0.0339191089517653,-0.0447166878055571,2.95541668780556
"Gaia EDR3 2211668910584980480",340.677556111111,65.3287441666667,"prisinzano2022","Gaia DR3 2211668910584980480",340.6772530812,65.32864871412,0,0,152,1636148068921376768,2211668910584980480,991973621,0.0773,0.0847,1.1267,0.0917,12.2898,2.633,-0.488,0.104,-2.587,0.114,-0.1375,0.2105,0.0388,-0.1395,-0.1536,-0.1059,0.1206,-0.1272,-0.0682,-0.0771,427,0,425,2,0.0355,444.31,0,0,31,FALSE,1.255,NA,NA,NA,NA,NA,NA,NA,50,29,0.160415,55,0.01145,28.41,0,0,1,0,461,1186.41927,1.83824,645.411,18.001772,0.003228,50,195.014,6.00789,32.4596,19.613379,0.033565,49,1505.59,8.40329,179.166,16.80363,0.007142,1.433,0,3,0,2,0,2.809748,1.611607,1.198141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999908,3665.2,3649.1,3685,4.2551,4.2089,4.298,-0.3517,-0.3745,-0.3288,0.8875477,659.1583,629.5964,690.3198,2.248,2.2109,2.2846,1.4708,1.4461,1.4959,0.8648,0.852,0.878,"PHOENIX",340.67725827655,65.32866021198,1.6609,1.811774,-0.0663,0.570466,110.021008279753,5.73600053592595,30.7933691179707,62.7067323677813,-1.66151334742201,-2.04207893979114,0.102688856462032,0.115182458553897,0.102827117109882,-0.0175167418087841,1.14421674180878
"[KSM2014] 14",160.67198,-59.79483,"kumar2014","Gaia DR3 5350364941048266368",160.67189019954,-59.79479095215,0,0,79,1636148068921376768,5350364941048266368,140777479,0.0161,0.014,0.5676,0.0168,33.7718,12.626,-11.348,0.02,5.536,0.018,0.0543,-0.0214,-0.2382,0.1965,0.1416,0.1908,-0.0434,-0.031,-0.0501,0.1158,362,0,358,4,-1.4757,321.03,0,0,31,FALSE,1.531,NA,NA,NA,NA,NA,NA,NA,43,27,0.027907,49,0.02729,133.9,0,0,0.944,0,339,31523.2393,6.41175,4916.48,14.44079,0.002764,46,15969.2,19.2217,830.792,14.830335,0.003081,46,22262,16.359,1360.84,13.878986,0.003863,1.213,0,1,0,1,0,0.951348,0.389544,0.561804,9.4,5.78,2,18,5,16,5.6314,NA,NA,990.461,NA,5750,1.5,-1,111,NA,NA,NA,13.58138,0.07663,14,NA,"NOT_AVAILABLE",0,0,0.999991,6713.9,6656.3,6757.1,3.9529,3.8914,3.9959,-0.496,-0.5123,-0.4723,1.7618041,1598.7223,1515.9897,1737.2762,0.9671,0.9414,0.9866,0.8244,0.8016,0.8419,0.4477,0.4352,0.4573,"A",160.67199045035,-59.79481555453,0.316788,0.2838,0.0948,0.214972,287.385043567603,-0.867411041624209,201.915806630857,-59.2213011902671,-12.6161775214062,-0.506423487176942,0.0186576594590609,0.0193879277776072,0.0252568516465108,-0.0345393783520405,0.602139378352041
"HS Ori",83.25754,-4.82197,"herbig1988","Gaia DR3 3209608723634530944",83.25733719976,-4.82181554035,0,0,50,1636148068921376768,3209608723634530944,1583754164,0.0232,0.0218,2.6008,0.0316,82.371,0.732,0.702,0.03,0.208,0.025,0.3454,-0.0914,-0.2386,-0.3343,-0.1874,-0.2896,-0.5513,0.1026,0.1698,0.1476,457,0,452,5,0.996,494.41,0.058,0.64782,31,FALSE,1.432,NA,NA,NA,NA,NA,NA,NA,53,20,0.045228,54,0.1804,98.92,0,1,1.033,0,449,11427.26055,177.754,64.287,15.542512,0.017112,49,4956.34,277.788,17.8422,16.10064,0.060916,48,10428.9,425.507,24.5093,14.702302,0.04446,1.346,0,2,0,1,0,1.398337,0.558127,0.84021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",2.1e-05,0,0.999918,5076.7,5067.4,5128.5,4.8469,4.7994,4.8512,-3.5831,-3.5937,-3.5601,0.38449708,385.9982,383.8468,418.2222,0.7406,0.7299,0.7524,0.586,0.5775,0.5955,0.324,0.3192,0.3294,"MARCS",83.25733406842,-4.82181646444,0.491139,0.413168,0.1727,0.915668,208.204942695255,-19.6242022645998,82.3799602747943,-28.0830759953142,0.134788532793977,0.719652729743483,0.0243373047348569,0.0305400654590442,0.0395177341498769,-0.0360867635658936,2.63688676356589
"Gaia DR2 2067748168564281472",307.973250703066,40.8261887978761,"kounkel2020","Gaia DR3 2067748168564281472",307.97325431919,40.82619304488,0,0,123,1636148068921376768,2067748168564281472,464286808,0.0291,0.0284,0.5837,0.0348,16.7831,5.664,-2.959,0.04,-4.83,0.034,-0.0527,-0.0388,0.0747,-0.1311,0.0261,-0.1556,-0.1223,-0.1763,0.0035,-0.0136,391,0,390,1,-0.1161,397.69,0,0,31,FALSE,1.264,NA,NA,NA,NA,NA,NA,NA,44,25,0.055614,47,0.006582,101.4,0,0,0.995,0,390,6472.39395,3.25625,1987.68,16.159704,0.002809,41,1213.27,8.49363,142.845,17.628647,0.008097,38,8094.6,12.5779,643.559,14.977407,0.004139,1.438,0,1,0,0,0,2.65124,1.468943,1.182298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7132088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",307.97327169758,40.82621451101,0.636385,0.55339,3e-04,0.018188,79.6794008397957,0.703780576228397,328.329188445525,56.8345129261711,-5.64439033289408,-0.474803927881674,0.0359718256153937,0.0382364716193283,0.0427417494341349,-0.0297186347482992,0.613418634748299
"Gaia EDR3 545420095943001984",38.7999444444444,71.7396455555555,"prisinzano2022","Gaia DR3 545420095943001984",38.79907216138,71.73974389827,0,0,161,1636148068921376768,545420095943001984,1554537995,0.1517,0.1801,1.3007,0.2015,6.4544,1.742,-0.781,0.181,-1.557,0.221,-0.1343,-0.0314,-0.37,0.0369,-0.0558,0.0564,-0.2668,-0.0314,0.0727,-0.0101,347,0,344,3,2.3302,445.03,0.658,1.6057,95,FALSE,1.2442,1.2442,0.0505,0.067,-0.1,0.058,-0.084,0.138,40,24,0.31096,47,0.02774,83.16,0,0,1.09,0,382,491.74583,1.19136,412.759,18.958015,0.003809,37,72.8013,6.86396,10.6063,20.683195,0.102405,41,703.988,5.37494,130.976,17.628983,0.00911,1.58,0,2,0,4,0,3.054213,1.72518,1.329033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999947,3274.6,3256.9,3295.3,4.5739,4.5445,4.5922,0.0754,0.0419,0.1074,0.7688168,548.8089,528.6846,568.6202,1.3001,1.2098,1.3803,0.7995,0.7426,0.8494,0.5561,0.5189,0.5883,"MARCS",38.79908323921,71.73975081962,2.958433,3.583015,-0.0148,1.045694,130.945007979956,10.5010016058117,66.3601751158381,52.4838515433461,-0.10068562201733,-1.73898602798268,0.188615182551722,0.21453743941555,0.281206350614477,-0.0319078534196694,1.33260785341967
"2MASS J05333855-0513125",83.41062,-5.22014,"szegedi-elek2013","Gaia DR3 3209443109693683072",83.41069241443,-5.22010700437,0,0,70,1636148068921376768,3209443109693683072,132416413,0.0321,0.0249,2.5978,0.0489,53.1419,0.837,0.815,0.039,0.187,0.031,0.2086,-0.2923,-0.1971,-0.2021,-0.1456,-0.087,-0.4162,0.3176,0.2706,-0.0423,391,0,390,1,3.2895,501.27,0.117,1.7243,31,FALSE,1.307,NA,NA,NA,NA,NA,NA,NA,45,18,0.056419,48,0.02173,44.92,0,0,1.12,0,387,9324.50122,39.7362,234.66,15.763303,0.005385,47,2223.11,60.2584,36.8928,16.971142,0.029561,46,11543.7,142.676,80.9083,14.592036,0.013941,1.476,0,1,0,2,0,2.379106,1.207839,1.171267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.997667,3410.9,3382.4,3423.8,4.0018,3.9534,4.0322,-0.4695,-0.581,-0.3855,0.3849411,335.6099,315.5053,354.2282,0.3474,0.3233,0.3742,0.2265,0.2107,0.2442,0.1487,0.1384,0.1599,"MARCS",83.41068877495,-5.22010783407,0.629327,0.504016,-0.0261,0.285495,208.655118399316,-19.6694196315654,82.5291834800165,-28.4886941408992,0.203027270653253,0.811155920505479,0.033430048691203,0.036938216585317,0.0595625079633613,-0.0406517282319223,2.63845172823192
"Gaia EDR3 6005300376520488320",227.063983888889,-40.4200180555556,"luhman2022a","Gaia DR3 6005300376520488320",227.0639840565,-40.42001760105,0,0,73,1636148068921376768,6005300376520488320,1600407741,0.2576,0.171,6.9189,0.2704,25.5876,29.782,-19.057,0.327,-22.886,0.238,0.285,-0.0274,-0.3808,-0.1642,-0.0184,-0.242,0.1628,-0.3633,0.3894,-0.0607,207,0,207,0,1.18,253.29,0.611,1.223,95,FALSE,1.234,1.234,0.0618,-0.147,-0.06,0.116,0.106,-0.034,24,14,0.474719,28,0.01187,81.86,0,0,1.058,0,224,557.85552,1.51333,368.629,18.821062,0.004033,14,38.4613,6.6815,5.75639,21.375982,0.188635,23,913.88,11.9738,76.3236,17.345673,0.014719,1.707,0,0,0,0,1,4.03031,2.55492,1.475389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999998,2653.1,2647.5,2660.4,4.7353,4.6904,4.7742,0.5813,0.572,0.5924,0.14453165,157.3279,150.1936,165.0103,0.0562,0.0149,0.1307,0.0305,0.0081,0.0711,0.0277,0.0073,0.0644,"MARCS",227.06409531157,-40.41991588688,5.339152,3.784615,-0.0406,0.001699,329.278625557099,15.3498392598525,236.015356141272,-21.911528964762,-28.165146999687,-9.67795120291607,0.298669518871125,0.272707752910127,0.377248197500141,-0.0330731653697363,6.95197316536974
"MPCM J180431.03-241648.4",271.12933,-24.2801230555556,"broos2013","Gaia DR3 4066070484299507840",271.12930462841,-24.28012740327,0,0,55,1636148068921376768,4066070484299507840,822630799,0.2434,0.2057,0.877,0.2206,3.9756,1.991,1.264,0.293,-1.539,0.214,0.449,-0.0562,-0.4575,-0.3305,-0.1913,-0.273,-0.6615,-0.1441,0.0149,0.3469,221,0,220,1,2.6887,317.34,0.947,4.6131,95,FALSE,1.234,1.234,0.0476,-0.109,0.015,0.059,-0.066,-0.087,25,15,0.459662,25,0.008275,143.8,3,0,1.131,0,197,877.05398,2.17249,403.709,18.329802,0.00385,17,106.177,18.1705,5.84338,20.273464,0.185827,22,1172.23,17.0233,68.8599,17.075367,0.016214,1.458,0,0,0,0,0,3.198097,1.943663,1.254435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999975,3436.7,3421.5,3453.9,4.2082,4.18,4.2342,0.3597,0.3352,0.3806,1.1402509,805.2633,785.9916,826.1606,1.3108,1.2313,1.3997,0.8042,0.7546,0.8588,0.5855,0.5525,0.6217,"MARCS",271.12929846767,-24.28012056246,4.796534,3.561988,0.3581,0.084717,6.15109138024221,-1.29313094938278,271.02953689599,-0.844878954291449,-0.721846253704904,-1.8561128699549,0.272040599998382,0.240081052881147,0.307827427797343,-0.0441146558897568,0.921114655889757
