"name","ra","dec","orig_ref","DR3Name","RAdeg","DEdeg","errHalfMaj","errHalfMin","errPosAng","SolID","Source","RandomI","e_RAdeg","e_DEdeg","Plx","e_Plx","RPlx","PM","pmRA","e_pmRA","pmDE","e_pmDE","RADEcor","RAPlxcor","RApmRAcor","RApmDEcor","DEPlxcor","DEpmRAcor","DEpmDEcor","PlxpmRAcor","PlxpmDEcor","pmRApmDEcor","NAL","NAC","NgAL","NbAL","gofAL","chi2AL","epsi","sepsi","Solved","APF","nueff","pscol","e_pscol","RApscolCorr","DEpscolCorr","PlxpscolCorr","pmRApscolCorr","pmDEpscolCorr","MatchObsA","Nper","amax","MatchObs","IPDgofha","IPDgofhp","IPDfmp","IPDfow","RUWE","Dup","o_Gmag","FG","e_FG","RFG","Gmag","e_Gmag","o_BPmag","FBP","e_FBP","RFBP","BPmag","e_BPmag","o_RPmag","FRP","e_FRP","RFRP","RPmag","e_RPmag","E(BP/RP)","NBPcont","NBPblend","NRPcont","NRPblend","Mode","BP-RP","BP-G","G-RP","RV","e_RV","n_RV","o_RV","o_RVd","RVNper","RVS/N","RVgof","RVchi2","RVTdur","RVamp","RVtempTeff","RVtemplogg","RVtemp[Fe/H]","Vatmparam","vbroad","e_Vbroad","o_Vbroad","GRVSmag","e_GRVSmag","o_GRVSmag","RVSS/N","VarFlag","PQSO","PGal","PSS","Teff","b_Teff_cds","B_Teff_cdsa","logg","b_logg_cds","B_logg_cdsa","[Fe/H]","b_[Fe/H]_cds","B_[Fe/H]_cdsa","distance","Dist","b_Dist_cds","B_Dist_cdsa","A0","b_A0_cds","B_A0_cdsa","AG","b_AG_cds","B_AG_cdsa","E(BP-RP)","b_E(BP-RP)_cds","B_E(BP-RP)_cdsa","Lib","RAJ2000","DEJ2000","e_RAJ2000","e_DEJ2000","RADEcorJ2000","angDist","l","b","ecl_lon","ecl_lat","pml","pmb","pml_error","pmb_error","parallax_ext_uncert","zpEDR3","plx_corr"
"Gaia EDR3 3217797336480659584",84.5706994444444,-0.346942222222222,"prisinzano2022","Gaia DR3 3217797336480659584",84.57051253248,-0.34706604594,0,0,126,1636148068921376768,3217797336480659584,42534699,0.1134,0.1071,2.077,0.132,15.7302,0.779,-0.57,0.136,-0.531,0.116,-0.1752,0.0292,-0.3482,0.2714,-0.167,0.3012,-0.7171,0.1053,0.1668,-0.183,370,0,368,2,-2.4952,415.85,0.221,0.55576,95,FALSE,1.1472,1.1472,0.0278,-0.114,-0.153,-0.001,-0.143,0.164,42,20,0.211038,42,0.006085,26.63,0,0,0.908,0,367,1124.74342,2.46245,456.758,18.059732,0.003639,42,253.141,19.9431,12.6932,19.330135,0.085582,41,1699.15,12.6219,134.619,16.672318,0.008907,1.736,0,4,0,3,0,2.657818,1.270403,1.387415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48146367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",84.57051506538,-0.34706368694,2.210524,1.937717,-0.2025,0.807132,204.680008457447,-16.3819971091664,84.0701841567939,-23.6745339499985,0.197800153857301,-0.753482646869872,0.130361532000052,0.122302375179713,0.184378889526903,-0.0497111311463869,2.12671113114639
"Gaia EDR3 3217181919206955136",83.3383422222222,-1.65992361111111,"prisinzano2022","Gaia DR3 3217181919206955136",83.3384780652,-1.66013602061,0,0,131,1636148068921376768,3217181919206955136,123634162,0.076,0.0728,2.5978,0.0875,29.6735,2.062,1.498,0.089,-1.417,0.081,-0.3524,0.0504,-0.4474,0.3508,-0.2725,0.3202,-0.7581,0.0374,0.2819,-0.2987,291,0,290,1,-0.489,329.37,0.189,1.1073,31,FALSE,1.201,NA,NA,NA,NA,NA,NA,NA,33,20,0.149754,37,0.02009,101.1,0,0,0.978,0,290,2926.36529,3.3315,878.394,17.021545,0.00302,33,286.106,10.8104,26.4658,19.197226,0.041119,34,4359.18,13.3104,327.503,15.649384,0.005027,1.587,0,3,0,1,0,3.547842,2.17568,1.372162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3849411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",83.33847140613,-1.66012972105,1.457948,1.345598,-0.3147,0.907569,205.283008356976,-18.0879970727744,82.6533859965985,-24.9294749361186,1.95511475926559,0.655300906532143,0.0930040765929852,0.0763691150733471,0.103960806203426,-0.0488781007213572,2.64667810072136
"Gaia DR2 2067881724866692224",308.456902667739,41.5527627908526,"kounkel2020","Gaia DR3 2067881724866692224",308.45690636657,41.55276723382,0,0,173,1636148068921376768,2067881724866692224,1136560152,0.0154,0.0203,0.5778,0.0205,28.128,4.334,-2.403,0.021,-3.606,0.026,-0.0725,-0.0194,-0.0417,-0.0805,0.1065,-0.0857,-0.0666,-0.0093,-0.0462,-0.1068,382,0,381,1,1.2018,412.24,0.04,0.39434,31,FALSE,1.31,NA,NA,NA,NA,NA,NA,NA,45,27,0.035961,48,0.01017,31.7,0,0,1.043,0,381,17342.84431,6.31271,2747.29,15.089566,0.002784,43,4374.05,9.49281,460.775,16.236334,0.003652,43,19607,20.8102,942.181,14.01687,0.003951,1.383,0,1,0,0,0,2.219464,1.146768,1.072697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7307028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",308.45692063965,41.55278326154,0.330326,0.413724,-0.0982,0.018845,80.4801361181128,0.842757330656127,329.531525147122,57.3175688095456,-4.32765364626078,-0.22149247844069,0.0231645602551596,0.0240915576122648,0.0280997586826115,-0.0346256352130402,0.61242563521304
"[MM80] 139",296.5869,34.9056,"xu2021","Gaia DR3 2047529214914504576",296.58694475254,34.90561030792,0,0,171,1636148068921376768,2047529214914504576,1373599000,0.0083,0.0101,0.768,0.0116,66.3035,14.596,-3.905,0.011,-14.064,0.012,-0.0646,-0.0791,-0.0292,-0.0069,0.1818,-0.0411,-0.2295,-0.143,-0.1453,-0.0579,406,406,404,2,-2.7716,607.68,0.055,3.5897,31,TRUE,1.378,NA,NA,NA,NA,NA,NA,NA,46,28,0.017019,48,0.009376,47.17,0,0,0.903,0,403,2210782.4119,530.223,4169.53,9.826002,0.002768,47,730233,475.622,1535.32,10.679889,0.002878,47,2130440,493.351,4318.31,8.926722,0.003788,1.294,0,0,0,0,0,1.753167,0.853887,0.899281,35.78,0.15,1,5,3,5,82.833,-1.4221,0.876617,790.884,0.43,4000,1,-0.25,111,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999987,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3020834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",296.58696591462,34.9056728154,0.171106,0.195477,-0.0547,0.137237,69.8253413287225,5.03268719249638,309.500704917465,54.7585166088635,-14.1459990759196,-3.59664164799369,0.0114776090299115,0.0115440240365521,0.0194443192043012,-0.0294313608668186,0.797431360866819
"Gaia EDR3 4124040177649639936",266.003208055556,-16.7257505555556,"prisinzano2022","Gaia DR3 4124040177649639936",266.00330818279,-16.72548105081,0,0,95,1636148068921376768,4124040177649639936,1288676285,0.0455,0.0359,1.3481,0.0558,24.1495,7.671,-4.428,0.052,-6.264,0.037,-0.0457,-0.1129,-0.0984,0.1001,-0.4326,0.0781,-0.7791,-0.0802,0.4835,0.069,346,0,344,2,5.4449,518.66,0.196,5.4755,31,FALSE,1.426,NA,NA,NA,NA,NA,NA,NA,40,16,0.07215,40,0.06422,5.879,4,0,1.215,0,343,10794.09257,4.1592,2595.24,15.604402,0.002787,40,4320.08,18.2303,236.972,16.249813,0.005364,39,9851.65,16.899,582.974,14.764123,0.004213,1.313,0,35,0,22,0,1.48569,0.645411,0.840279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999994,5349.4,5311.3,5380.4,4.5876,4.5757,4.6018,-0.637,-0.6853,-0.5953,0.74178475,536.446,520.4413,550.3733,1.4025,1.377,1.4253,1.101,1.0798,1.1196,0.599,0.5874,0.6091,"MARCS",266.00332873083,-16.72545321162,0.835986,0.614544,0.0555,1.029801,10.2660084278948,6.65699694951098,266.146513506889,6.66008226255052,-7.64947989046149,0.574749863353829,0.0428884888409431,0.0472607397840987,0.0679885196842457,-0.0351376659460634,1.38323766594606
"Gaia EDR3 6079620666716080768",191.212955,-49.7976319444444,"luhman2022a","Gaia DR3 6079620666716080768",191.21295530881,-49.79763208746,0,0,30,1636148068921376768,6079620666716080768,909004260,0.0613,0.0713,6.6933,0.1221,54.822,28.891,-26.552,0.096,-11.387,0.08,0.2675,-0.223,0.0643,-0.0583,-0.0886,-0.047,0.138,0.1299,0.1953,0.4774,596,0,594,2,0.8945,948.32,0.594,8.6498,95,FALSE,1.1372,1.1372,0.0222,0.002,-0.077,-0.066,-0.195,-0.093,68,20,0.150704,78,0.008616,138,0,0,1.026,0,618,1676.16049,1.92402,871.176,17.626577,0.003024,69,109.516,5.74722,19.0555,20.239845,0.057046,66,2631,8.19312,321.123,16.197592,0.005071,1.635,0,3,0,3,0,4.042253,2.613268,1.428986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14940314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",191.21313812894,-49.79758147752,1.528649,1.276424,0.4868,0.000883,301.840975221302,13.0601641661622,213.492895637611,-40.6031552344479,-26.2439253085865,-12.0801017130375,0.0949822516324489,0.0812057379427719,0.176206205379017,-0.0582441494284064,6.75154414942841
"SPICY 117034",341.103805,61.362861,"kuhn2021","Gaia DR3 2201057317704183680",341.10374625922,61.36284438443,0,0,74,1636148068921376768,2201057317704183680,155266847,0.1906,0.1529,1.1102,0.1656,6.7042,2.775,-0.446,0.221,-2.739,0.177,0.1344,0.0451,-0.5933,-0.1834,-0.1,-0.1703,-0.4929,-0.1388,0.0605,0.1056,403,0,400,3,-0.4387,424.42,0.456,0.76203,95,FALSE,1.2141,1.2141,0.0461,-0.053,-0.01,0.086,-0.117,0.021,46,28,0.337166,52,0.1066,7.003,1,0,0.984,0,394,394.2456,11.4436,34.4513,19.19795,0.031635,39,77.3342,7.42621,10.4137,20.617613,0.104298,46,578.88,45.4736,12.73,17.841425,0.085373,1.664,0,0,0,0,0,2.776188,1.419662,1.356525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9007386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",341.10375039692,61.36285655705,3.650976,2.903085,0.1179,0.117683,108.311647807537,2.15026874936306,24.5077303225666,60.1105062377605,-1.67781960026758,-2.21042041000302,0.220032165306043,0.178201700975984,0.231180055671264,-0.0333032897617859,1.14350328976179
"HD 176386",285.41223,-36.89083,"dzib2018","Gaia DR3 6731200603178623616",285.4122376706,-36.89083810452,0,0,46,1636148068921376768,6731200603178623616,675048317,0.0268,0.0266,6.4455,0.0301,214.1264,28.77,3.929,0.031,-28.501,0.028,0.252,0.0314,-0.3056,-0.1999,-0.3418,-0.1251,-0.4609,-0.1699,0.1152,0.2033,196,196,196,0,0.1896,778.33,0.19,23.536,31,FALSE,1.696,NA,NA,NA,NA,NA,NA,NA,23,16,0.047877,23,0.1396,177.7,0,0,1.008,0,188,22837393.87436,8517.87,2681.12,7.290751,0.002785,19,15533400,6199.14,2505.74,7.360375,0.002824,19,11353200,7880.87,1440.6,7.110103,0.003854,1.177,0,0,0,0,0,0.250272,0.069625,0.180647,-0.43,2,1,10,0,9,255.42,2.4062,0.010237,974.077,16.74,9500,4.5,0.25,555,214.3618,9.2929,8,7.014076,0.006378,10,NA,"NOT_AVAILABLE",0,0,0.999584,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",285.41221583434,-36.89071143512,0.510295,0.458635,0.2123,0.036593,359.975233933372,-17.7838146466605,282.660839978143,-14.1264997251191,-25.2054381336603,-13.8719115658306,0.0304082024654386,0.0286415995157548,0.0740974771528293,-0.0203340441880026,6.465834044188
"[SR88] 12008",135.6239,-46.5617,"xu2021","Gaia DR3 5330233776470590080",135.62388148475,-46.56168187166,0,0,68,1636148068921376768,5330233776470590080,250817020,0.015,0.014,0.6246,0.0171,36.6185,5.99,-4.876,0.019,3.479,0.018,0.0691,-0.1228,-0.0431,0.0274,0.1331,0.0274,-0.2008,0.1449,-0.1225,0.0933,423,423,420,3,0.176,903.75,0.133,13.392,31,TRUE,1.523,NA,NA,NA,NA,NA,NA,NA,49,29,0.026765,52,0.01131,22.1,0,0,1.005,1,416,9556637.60364,3631.21,2631.81,8.236604,0.002786,49,4751670,4657.03,1020.32,8.646426,0.002986,46,7072230,6146.63,1150.59,7.624004,0.003895,1.237,0,24,0,21,0,1.022422,0.409822,0.6126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6010246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",135.6239130036,-46.56169733202,0.30445,0.283378,0.0895,0.079747,267.609141962275,0.0041387481740967,162.776299192003,-59.0342080102689,-5.83769225416183,-1.3417027039173,0.0175669933832201,0.0194010500611152,0.0380652087133361,-0.00103645727401606,0.625636457274016
"SSTGLMA G094.7646+01.7329",321.327791001534,52.9414339983824,"winston2020","Gaia DR3 2172812650693158016",321.32773967148,52.9413904733,0,0,98,1636148068921376768,2172812650693158016,176511185,0.074,0.0681,0.5114,0.0779,6.5638,4.928,-3.627,0.1,-3.336,0.084,-0.0237,0.0037,-0.3447,0.0269,0.2243,0.0326,-0.258,0.0548,-0.0756,-0.085,390,0,389,1,-0.1366,397.6,0,0,31,FALSE,1.279,NA,NA,NA,NA,NA,NA,NA,47,27,0.142345,63,0.005139,108.2,0,0,0.994,0,502,1469.38344,1.39921,1050.15,17.76953,0.002943,58,299.617,7.49972,39.9504,19.147127,0.02732,57,1765.68,9.97766,176.963,16.630615,0.007206,1.406,0,1,0,2,0,2.516512,1.377598,1.138914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999997,8595,8522.5,8926.4,4.26,4.2096,4.3164,-1.2466,-1.4197,-1.0056,1.9554166,1661.2123,1556.2686,1814.2487,5.5852,5.5615,5.6624,4.3078,4.2877,4.3834,2.4032,2.3921,2.4439,"A",321.32776642281,52.94140530165,1.625996,1.361305,-0.0853,0.192231,94.7646542723489,1.73290670053458,356.58751672784,61.8793340666103,-4.9259829080323,0.136811511846201,0.0886312338296641,0.0959192597439711,0.0892458368082459,-0.0154796141355685,0.526879614135568
