"name","ra","dec","orig_ref","DR3Name","RAdeg","DEdeg","errHalfMaj","errHalfMin","errPosAng","SolID","Source","RandomI","e_RAdeg","e_DEdeg","Plx","e_Plx","RPlx","PM","pmRA","e_pmRA","pmDE","e_pmDE","RADEcor","RAPlxcor","RApmRAcor","RApmDEcor","DEPlxcor","DEpmRAcor","DEpmDEcor","PlxpmRAcor","PlxpmDEcor","pmRApmDEcor","NAL","NAC","NgAL","NbAL","gofAL","chi2AL","epsi","sepsi","Solved","APF","nueff","pscol","e_pscol","RApscolCorr","DEpscolCorr","PlxpscolCorr","pmRApscolCorr","pmDEpscolCorr","MatchObsA","Nper","amax","MatchObs","IPDgofha","IPDgofhp","IPDfmp","IPDfow","RUWE","Dup","o_Gmag","FG","e_FG","RFG","Gmag","e_Gmag","o_BPmag","FBP","e_FBP","RFBP","BPmag","e_BPmag","o_RPmag","FRP","e_FRP","RFRP","RPmag","e_RPmag","E(BP/RP)","NBPcont","NBPblend","NRPcont","NRPblend","Mode","BP-RP","BP-G","G-RP","RV","e_RV","n_RV","o_RV","o_RVd","RVNper","RVS/N","RVgof","RVchi2","RVTdur","RVamp","RVtempTeff","RVtemplogg","RVtemp[Fe/H]","Vatmparam","vbroad","e_Vbroad","o_Vbroad","GRVSmag","e_GRVSmag","o_GRVSmag","RVSS/N","VarFlag","PQSO","PGal","PSS","Teff","b_Teff_cds","B_Teff_cdsa","logg","b_logg_cds","B_logg_cdsa","[Fe/H]","b_[Fe/H]_cds","B_[Fe/H]_cdsa","distance","Dist","b_Dist_cds","B_Dist_cdsa","A0","b_A0_cds","B_A0_cdsa","AG","b_AG_cds","B_AG_cdsa","E(BP-RP)","b_E(BP-RP)_cds","B_E(BP-RP)_cdsa","Lib","RAJ2000","DEJ2000","e_RAJ2000","e_DEJ2000","RADEcorJ2000","angDist","l","b","ecl_lon","ecl_lat","pml","pmb","pml_error","pmb_error","parallax_ext_uncert","zpEDR3","plx_corr"
"Gaia EDR3 169489236385834112",63.5243094444444,31.9347636111111,"prisinzano2022","Gaia DR3 169489236385834112",63.52442554427,31.93486344735,0,0,78,1636148068921376768,169489236385834112,1434953179,0.1556,0.0837,3.2378,0.1725,18.7746,7.499,4.232,0.274,-6.191,0.156,0.2954,-0.1471,-0.2455,-0.1005,0.0521,-0.1965,0.3029,0.0583,-0.1987,0.1574,360,0,359,1,-1.8577,372.3,0,0,31,FALSE,1.177,NA,NA,NA,NA,NA,NA,NA,41,15,0.383959,44,0.06077,175.8,0,0,0.93,0,376,1051.17439,2.00918,523.185,18.13318,0.003449,37,75.5502,8.3678,9.02868,20.642952,0.120286,40,1610.17,17.4998,92.011,16.730713,0.012391,1.604,0,4,0,3,0,3.912239,2.509771,1.402468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3088517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",63.52440338068,31.93489096322,4.429375,2.477608,0.1679,0.504964,165.443008820412,-13.7419974081412,67.3654088032226,10.5524168719375,7.37317756180775,-1.36914485795138,0.207044673712423,0.237790881001178,0.192734160864145,-0.0271453530008888,3.26494535300089
"Gaia EDR3 1932216107554376576",340.884768333333,39.9847977777778,"prisinzano2022","Gaia DR3 1932216107554376576",340.88502125056,39.98499622635,0,0,161,1636148068921376768,1932216107554376576,266282759,0.0922,0.0995,2.058,0.1418,14.51,5.217,-1.375,0.15,-5.032,0.138,-0.0588,-0.0276,-0.0072,-0.2129,0.0521,-0.2558,0.0032,0.0388,-0.1182,-0.2154,450,0,448,2,1.1159,607.21,0.638,4.2816,95,FALSE,1.1737,1.1737,0.0276,0.036,0.126,-0.038,0,0.128,52,23,0.222917,62,0.01406,24.11,0,0,1.037,0,502,929.8162,1.30983,709.874,18.266375,0.003151,59,111.14,5.76105,19.2917,20.223862,0.056349,56,1295.02,7.32278,176.849,16.967201,0.007209,1.512,0,0,0,1,0,3.25666,1.957487,1.299173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999896,3300.6,3285.9,3313.7,4.5731,4.5511,4.5898,0.1317,0.1093,0.151,0.48590863,421.092,412.4191,433.1178,1.3278,1.2743,1.3734,0.8162,0.783,0.845,0.5706,0.5486,0.589,"MARCS",340.88502922681,39.98501859153,2.407436,2.215042,-0.1955,0.998543,97.8850093385524,-16.5860001890599,2.0092272730283,43.5799871217449,-3.67174517703045,-3.70539287457533,0.13358862798233,0.153941802229929,0.198026378694581,-0.0493718134539258,2.10737181345393
"Gaia EDR3 5969313433997701376",249.378306944444,-40.4074580555556,"luhman2022a","Gaia DR3 5969313433997701376",249.37830656745,-40.40745761744,0,0,107,1636148068921376768,5969313433997701376,1317096279,0.0494,0.03,5.5317,0.0572,96.729,23.465,-11.641,0.087,-20.374,0.072,-0.3597,0.0168,-0.0899,-0.0478,-0.0216,0.1706,-0.484,0.1333,0.0518,-0.6008,481,0,478,3,-2.5646,460.67,0,0,31,FALSE,1.219,NA,NA,NA,NA,NA,NA,NA,55,17,0.141414,59,0.007222,0.2236,0,1,0.917,0,482,5525.38145,3.19607,1728.8,16.33146,0.002826,54,642.657,7.15902,89.7689,18.318594,0.012412,54,7918.33,10.8076,732.665,15.001311,0.00406,1.549,0,44,0,43,0,3.317283,1.987133,1.33015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999984,3417.7,3413.9,3422.1,4.5448,4.5379,4.5531,0.1859,0.1804,0.1917,0.18077625,178.4806,176.4488,180.2906,1.9832,1.9707,2.0083,1.2218,1.2139,1.2377,0.8358,0.831,0.8455,"MARCS",249.37837451394,-40.40736706647,1.402909,1.1724,-0.594,0.001886,342.504745454114,4.48949175042177,253.60855749432,-18.1344419445562,-22.9409341540291,-4.9321696179775,0.0500564986635593,0.101229180286838,0.0687251225203031,-0.0481844032292069,5.57988440322921
"Gaia EDR3 4085282976847312128",283.515558333333,-20.0112977777778,"prisinzano2022","Gaia DR3 4085282976847312128",283.51538090133,-20.01105415995,0,0,48,1636148068921376768,4085282976847312128,1675612198,0.032,0.0313,1.4114,0.0375,37.588,6.25,-1.384,0.039,-6.095,0.032,0.2424,0.1093,-0.2082,-0.2291,-0.4325,-0.1543,-0.3425,-0.1319,0.0816,0.248,200,0,198,2,2.5562,251.88,0.133,3.1179,31,FALSE,1.419,NA,NA,NA,NA,NA,NA,NA,23,17,0.057828,23,0.03094,171,0,0,1.131,0,196,18095.72899,27.9001,648.59,15.043427,0.003224,22,6968.31,37.1789,187.426,15.730724,0.00643,21,16129.8,56.691,284.522,14.228822,0.005371,1.276,0,8,0,1,0,1.501903,0.687298,0.814605,59.98,7.74,2,14,6,10,3.6055,NA,NA,947.626,NA,4250,3,-2,111,NA,NA,NA,14.071278,0.199825,8,NA,"NOT_AVAILABLE",0,0,0.999896,4730.6,4688.5,4789.4,4.2301,4.1949,4.3027,-0.6488,-0.7037,-0.5863,0.70851636,642.04,602.8957,661.6389,0.8841,0.8407,0.9417,0.6786,0.6443,0.7242,0.366,0.3476,0.3903,"MARCS",283.51538744698,-20.01102706949,0.624359,0.5274,0.2609,1.062733,15.2430086448998,-9.53300287491294,282.701288425742,2.83403811493057,-6.09646527924128,-1.37753116081109,0.0368373832601859,0.0344674802464899,0.0493399008508909,-0.0375274964216784,1.44892749642168
"Gaia DR2 2061194770031307008",305.263773475518,38.7397955561248,"kounkel2020","Gaia DR3 2061194770031307008",305.26377682347,38.73979963651,0,0,162,1636148068921376768,2061194770031307008,1727922414,0.033,0.0369,0.5792,0.0424,13.6507,7.056,-3.536,0.044,-6.106,0.046,-0.0813,0.019,-0.107,-0.082,0.1169,-0.0963,-0.1221,-0.094,-0.1976,-0.0522,438,0,436,2,-0.3489,439.64,0,0,31,FALSE,1.355,NA,NA,NA,NA,NA,NA,NA,50,29,0.065085,52,0.01173,178.8,0,0,0.987,0,442,4012.48017,2.85577,1405.04,16.678835,0.002862,48,1236.48,8.34008,148.258,17.60807,0.007837,48,4060.96,10.0011,406.053,15.726325,0.00463,1.32,0,0,0,0,0,1.881745,0.929235,0.95251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999999,5619.7,5591.1,5640.7,4.2112,4.1675,4.2833,0.0056,-0.0228,0.0337,1.7265192,1196.6862,1090.5979,1260.7933,2.6035,2.5845,2.6191,1.9853,1.9688,1.9985,1.0792,1.0693,1.0874,"MARCS",305.26379696928,38.73982677494,0.707378,0.747498,-0.0432,0.01744,76.7720449447503,1.18985418235651,323.321931189917,55.8405258417605,-7.03381950632005,-0.558493645900781,0.0442620457691717,0.0457479103820901,0.0510962879491743,-0.0196072297133389,0.598807229713339
"SPCM J225648.20+623910.8",344.200858055555,62.653,"getman2017","Gaia DR3 2207220836295572480",344.20081235215,62.65300834976,0,0,122,1636148068921376768,2207220836295572480,656308309,0.1828,0.1708,1.1699,0.1831,6.3882,2.658,-0.622,0.242,-2.584,0.214,-0.1445,0.1871,0.4589,-0.1575,0.0139,-0.1617,0.5349,-0.0573,0.0886,-0.146,360,0,360,0,-1.2389,422.83,0.436,0.71682,95,FALSE,1.0917,1.0917,0.0427,0.23,0.089,0.058,0.125,-0.043,41,26,0.362606,47,0.04905,81.12,0,0,0.953,0,402,403.95352,11.5981,34.8294,19.17154,0.031294,38,57.3802,6.17197,9.29691,20.941637,0.116818,45,674.398,50.6313,13.3198,17.675604,0.081601,1.812,0,0,1,0,0,3.266033,1.770098,1.495935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85477394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",344.20081836929,62.65301983305,3.788376,3.33029,-0.1371,0.08134,110.190621459457,2.65191673996885,28.3566493952093,59.8480276072405,-1.66646957716973,-2.07046351051346,0.224479334451838,0.23231235095031,0.25556413297482,-0.0331063036895423,1.20300630368954
"Gaia EDR3 5539660161394036352",123.997553888889,-40.2052813888889,"prisinzano2022","Gaia DR3 5539660161394036352",123.99788649034,-40.20520052234,0,0,167,1636148068921376768,5539660161394036352,130174064,0.0342,0.0387,1.6861,0.0433,38.9742,7.727,-5.642,0.047,5.28,0.052,-0.0598,-0.0072,0.0825,-0.124,0.1797,-0.1051,-0.0139,0.0633,-0.1317,-0.1876,375,0,370,5,-1.0894,356.04,0,0,31,FALSE,1.247,NA,NA,NA,NA,NA,NA,NA,44,26,0.075992,48,0.001941,51.77,0,0,0.959,0,386,4558.28832,4.93781,923.141,16.540363,0.002996,40,737.611,16.262,45.3578,18.168974,0.024099,41,6031.4,21.039,286.677,15.29685,0.00535,1.485,0,3,0,1,0,2.872124,1.628611,1.243513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.99885,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59308463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",123.99791932377,-40.20522398886,0.752114,0.8364,-0.1774,0.959693,257.435008463746,-2.82199881209742,142.799027811579,-57.5784908640665,-7.52581510892584,-1.75290357586021,0.0545411671849805,0.0440256866170194,0.0522321380055547,-0.0440794834136155,1.73017948341362
"Gaia DR2 5536120623008693120",113.0731,-42.94,"kerr2021","Gaia DR3 5536120623008693120",113.07314595066,-42.94000986846,0,0,7,1636148068921376768,5536120623008693120,554074914,0.0805,0.0965,3.171,0.0964,32.9071,11.978,-10.345,0.105,6.038,0.12,0.0468,0.0857,0.032,0.0479,-0.0444,0.0335,-0.2671,-0.016,-0.0099,0.1141,374,0,370,4,0.8291,431.2,0.354,1.4807,31,FALSE,1.212,NA,NA,NA,NA,NA,NA,NA,43,26,0.171498,43,0.01909,158.5,0,0,1.03,0,364,1179.00797,1.6331,721.946,18.008575,0.003139,38,131.17,6.44382,20.3559,20.043957,0.053411,41,1700.09,9.03089,188.253,16.671715,0.006895,1.553,0,2,0,4,0,3.372242,2.035381,1.336861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.99999,3280.6,3269.5,3291.9,4.5803,4.5641,4.5937,0.1453,0.1279,0.164,0.31535792,324.3655,317.8235,329.837,1.6969,1.6494,1.7438,1.031,1.0012,1.0598,0.7252,0.7062,0.7436,"MARCS",113.07320875343,-42.94003670578,1.67526,1.953159,0.1087,0.126204,255.65990813958,-11.2506886799363,129.588024612482,-63.2429498219692,-10.0470947299233,-6.52168356239001,0.11207700793223,0.113418447762957,0.108045823675899,-0.0378517179550459,3.20885171795505
"Gaia EDR3 2204090943310424960",329.986921111111,61.2695708333333,"prisinzano2022","Gaia DR3 2204090943310424960",329.98745684298,61.26938844461,0,0,3,1636148068921376768,2204090943310424960,992726519,0.0255,0.0257,0.9942,0.0291,34.1227,4.998,-3.302,0.034,-3.751,0.03,6e-04,-0.0173,0.019,-0.1197,0.0581,-0.1425,-0.1612,-0.2669,0.0295,0.0127,361,0,359,2,0.1175,370.54,0,0,31,FALSE,1.433,NA,NA,NA,NA,NA,NA,NA,41,29,0.047531,45,0.01557,6.799,0,0,1.003,0,354,8277.2108,7.26294,1139.65,15.892657,0.002915,43,3338.78,12.2106,273.434,16.529573,0.004853,40,7170.74,18.4012,389.688,15.108985,0.004695,1.27,2,3,1,1,0,1.420588,0.636916,0.783672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999991,5618,5594.5,5637.7,4.4709,4.4541,4.4877,-0.3382,-0.3689,-0.3102,1.0058339,840.6946,818.7135,863.0651,1.402,1.3864,1.4155,1.1148,1.1017,1.126,0.6048,0.5977,0.611,"MARCS",329.98748737684,61.26940511626,0.543184,0.490893,0.0256,1.136043,103.768008393706,4.95200025890832,17.119814657107,64.1808415042886,-4.9019309881659,-0.971739464701783,0.032770959621265,0.0313379036551811,0.0363248637899667,-0.0253134162291646,1.01951341622916
"Gaia EDR3 546264864471383040",36.3997213888889,72.4504791666667,"prisinzano2022","Gaia DR3 546264864471383040",36.39994192381,72.45052369134,0,0,146,1636148068921376768,546264864471383040,1071218307,0.11,0.1216,1.0768,0.1484,7.2556,2.395,-1.322,0.126,-1.998,0.151,-0.2505,0.2332,-0.2808,0.1112,-0.1728,0.1175,-0.0406,-0.1714,0.2008,-0.1753,413,0,411,2,-0.1098,474.18,0.226,0.32327,95,FALSE,1.2074,1.2074,0.0335,0.148,-0.039,0.047,-0.114,-0.031,48,27,0.21809,56,0.02238,82.42,1,0,0.995,0,469,712.2929,1.1256,632.814,18.555721,0.003246,46,104.946,8.05223,13.0332,20.286123,0.083352,50,963.789,8.70676,110.694,17.287941,0.010511,1.5,0,2,0,1,0,2.998182,1.730402,1.26778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999899,3557.1,3550.6,3567,4.3755,4.347,4.392,0.1,0.0774,0.1225,0.92867756,761.2318,742.9127,786.2386,1.9488,1.9055,1.9953,1.2353,1.2075,1.2656,0.7994,0.7838,0.8158,"MARCS",36.39996140441,72.45053256979,2.044924,2.418546,-0.1843,0.288099,129.976007962167,10.8790015653744,65.9340687854339,53.4756787757454,-0.509163310145024,-2.34103411414746,0.137963856222191,0.140153395878596,0.207219020876509,-0.0429204132036283,1.11972041320363
