"name","ra","dec","orig_ref","DR3Name","RAdeg","DEdeg","errHalfMaj","errHalfMin","errPosAng","SolID","Source","RandomI","e_RAdeg","e_DEdeg","Plx","e_Plx","RPlx","PM","pmRA","e_pmRA","pmDE","e_pmDE","RADEcor","RAPlxcor","RApmRAcor","RApmDEcor","DEPlxcor","DEpmRAcor","DEpmDEcor","PlxpmRAcor","PlxpmDEcor","pmRApmDEcor","NAL","NAC","NgAL","NbAL","gofAL","chi2AL","epsi","sepsi","Solved","APF","nueff","pscol","e_pscol","RApscolCorr","DEpscolCorr","PlxpscolCorr","pmRApscolCorr","pmDEpscolCorr","MatchObsA","Nper","amax","MatchObs","IPDgofha","IPDgofhp","IPDfmp","IPDfow","RUWE","Dup","o_Gmag","FG","e_FG","RFG","Gmag","e_Gmag","o_BPmag","FBP","e_FBP","RFBP","BPmag","e_BPmag","o_RPmag","FRP","e_FRP","RFRP","RPmag","e_RPmag","E(BP/RP)","NBPcont","NBPblend","NRPcont","NRPblend","Mode","BP-RP","BP-G","G-RP","RV","e_RV","n_RV","o_RV","o_RVd","RVNper","RVS/N","RVgof","RVchi2","RVTdur","RVamp","RVtempTeff","RVtemplogg","RVtemp[Fe/H]","Vatmparam","vbroad","e_Vbroad","o_Vbroad","GRVSmag","e_GRVSmag","o_GRVSmag","RVSS/N","VarFlag","PQSO","PGal","PSS","Teff","b_Teff_cds","B_Teff_cdsa","logg","b_logg_cds","B_logg_cdsa","[Fe/H]","b_[Fe/H]_cds","B_[Fe/H]_cdsa","distance","Dist","b_Dist_cds","B_Dist_cdsa","A0","b_A0_cds","B_A0_cdsa","AG","b_AG_cds","B_AG_cdsa","E(BP-RP)","b_E(BP-RP)_cds","B_E(BP-RP)_cdsa","Lib","RAJ2000","DEJ2000","e_RAJ2000","e_DEJ2000","RADEcorJ2000","angDist","l","b","ecl_lon","ecl_lat","pml","pmb","pml_error","pmb_error","parallax_ext_uncert","zpEDR3","plx_corr"
"Gaia EDR3 5907196524559044480",227.155688055556,-45.3120980555556,"luhman2022a","Gaia DR3 5907196524559044480",227.15568842309,-45.31209783869,0,0,129,1636148068921376768,5907196524559044480,1225337144,0.0137,0.0129,6.3554,0.0173,366.5895,25.515,-15.986,0.022,-19.886,0.02,-0.2874,-0.0965,-2e-04,0.0201,0.0375,0.0644,0.1058,-0.1844,0.2126,-0.0957,288,0,286,2,2.1831,312.15,0.015,0.11505,31,FALSE,1.302,NA,NA,NA,NA,NA,NA,NA,33,17,0.030889,39,0.04008,5.408,0,0,1.092,0,313,50863.77926,169.665,299.789,13.921346,0.004551,38,11848.3,186.055,63.6821,15.154399,0.017276,37,59379.8,460.69,128.893,12.813798,0.009233,1.4,0,0,0,0,0,2.340601,1.233053,1.107548,0.42,5.45,2,16,3,13,15.046,NA,NA,927.282,NA,3700,4.5,0,101,NA,NA,NA,12.273064,0.031276,15,NA,"NOT_AVAILABLE",0,0,0.992964,3609.4,3593.8,3614.4,4.1622,4.1101,4.1761,-0.4432,-0.5453,-0.4116,0.1573465,156.1611,155.7348,156.6147,0.6781,0.6702,0.685,0.4561,0.4507,0.4608,0.276,0.2727,0.2788,"MARCS",227.15578945337,-45.31200945565,0.350135,0.314454,-0.0999,0.001215,326.750471812292,11.1209279630986,237.679991909021,-26.5628710841155,-23.9038309883897,-8.92255883020671,0.0206170739887582,0.021422797673088,0.0273267756247326,-0.0461441554855065,6.40154415548551
"SSTGLMA G257.5751-02.0527",124.932333000767,-39.8901739990084,"winston2020","Gaia DR3 5540012657948907776",124.93232664716,-39.89044440893,0,0,179,1636148068921376768,5540012657948907776,479980642,0.2108,0.2242,0.9433,0.2702,3.4914,5.769,-5.768,0.258,-0.114,0.275,-0.0032,-0.0323,-0.1886,0.003,0.1611,0.0631,-0.1676,0.191,-0.0853,-0.0186,397,0,392,5,0.742,455.33,0,0,95,FALSE,1.1973,1.1973,0.0719,-0.212,-0.081,-0.188,-0.078,0.145,45,27,0.384808,48,0.008933,65.38,0,0,1.026,0,397,262.36604,0.752538,348.642,19.640099,0.004158,41,78.9512,5.89862,13.3847,20.595146,0.081166,42,296.477,7.54605,39.2891,18.567917,0.027892,1.431,0,0,0,0,0,2.027229,0.955048,1.072182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0601081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",124.93236005621,-39.89044390359,4.171923,4.444899,-0.0215,0.973634,257.575187955289,-2.05276122117618,143.759953815471,-56.9939688521648,-3.16317966819168,-4.824636192164,0.271966007397442,0.261196268771769,0.376969375848658,0.0271281563851833,0.916171843614817
"Gaia EDR3 2179398351693478656",323.979840833333,58.8087997222222,"prisinzano2022","Gaia DR3 2179398351693478656",323.97960395142,58.80887602517,0,0,88,1636148068921376768,2179398351693478656,1237812621,0.076,0.0638,1.2092,0.082,14.7439,3.516,-1.514,0.086,-3.173,0.077,0.0115,0.3329,-0.1272,-0.0751,0.1537,-0.1327,-0.2209,-0.3015,0.0522,-0.0558,289,0,289,0,0.5295,310.67,0,0,31,FALSE,1.276,NA,NA,NA,NA,NA,NA,NA,33,24,0.121647,52,0.01944,137.6,0,0,1.021,0,414,1939.15775,3.61716,536.1,17.468334,0.00342,49,387.994,6.17173,62.8664,18.866478,0.017494,50,2337.72,14.2918,163.571,16.325914,0.007638,1.406,0,2,0,2,0,2.540564,1.398144,1.14242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999932,3994.2,3973.8,4013.9,4.4704,4.4423,4.4917,-0.2288,-0.3118,-0.1305,0.82699305,527.9451,515.1066,544.5055,2.376,2.3361,2.4084,1.6133,1.585,1.6365,0.8997,0.8858,0.9111,"MARCS",323.97961694484,58.80889012697,1.381759,1.242124,-0.0438,0.520104,99.8760082410542,4.98799985970056,8.26526934270067,64.958426934731,-3.2552534633319,-1.32794950561596,0.0797726770283904,0.0834345252262162,0.0962418322271429,-0.0143655672409626,1.22356556724096
"Gaia DR2 3014888753407622912",80.9689,-8.7607,"kerr2021","Gaia DR3 3014888753407622912",80.96890246349,-8.76067969234,0,0,102,1636148068921376768,3014888753407622912,1021659729,0.034,0.0307,6.4049,0.0486,131.7327,15.169,8.813,0.042,-12.347,0.039,-0.046,-0.039,-0.1764,-0.0229,-0.2992,7e-04,-0.4439,0.0877,0.3087,-0.1885,418,0,413,5,2.4945,583.66,0.193,3.7504,31,FALSE,1.214,NA,NA,NA,NA,NA,NA,NA,48,22,0.062594,50,0.00426,121.2,0,0,1.088,0,407,7025.11066,6.48176,1083.83,16.070734,0.002932,48,803.12,8.1935,98.0191,18.076591,0.011423,46,10056.6,19.6156,512.686,14.741766,0.004332,1.546,0,17,0,14,0,3.334826,2.005857,1.328968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999986,3293,3286.4,3310.2,4.5963,4.5744,4.5992,0.4308,0.4207,0.4413,0.15613046,152.1138,150.3012,155.9654,1.2201,1.1971,1.2658,0.7383,0.7242,0.7666,0.5464,0.5365,0.5666,"MARCS",80.96886283199,-8.76062481837,0.685743,0.635289,-0.1815,0.073631,210.904080177928,-23.4155865746387,79.4741327693397,-31.8705830007327,14.9542060293916,2.54737119998379,0.0425384285477535,0.0384120045908523,0.058924116646168,-0.0511412109167502,6.45604121091675
"Gaia EDR3 5978740882883452544",259.085512777778,-34.4962722222222,"prisinzano2022","Gaia DR3 5978740882883452544",259.08553575072,-34.49628409686,0,0,67,1636148068921376768,5978740882883452544,1101587258,0.1476,0.1122,1.0125,0.1665,6.0824,2.213,1.423,0.177,-1.695,0.124,0.2857,-0.2417,0.2083,-0.113,-0.4442,0.0424,-0.1868,-0.2352,0.2347,0.1751,187,0,187,0,2.3444,264.52,0.475,2.2949,95,FALSE,1.2752,1.2752,0.0324,-0.005,0.002,0.148,-0.142,-0.106,22,15,0.251497,22,0.03346,18.03,0,0,1.124,0,186,1445.21363,4.23873,340.955,17.787537,0.004211,11,325.726,14.3457,22.7055,19.056412,0.0479,11,1780.08,16.358,108.82,16.6218,0.010669,1.457,0,0,0,0,0,2.434612,1.268875,1.165737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.99995,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98765427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",259.08552807466,-34.49627656541,2.798675,2.000711,0.179,0.080457,351.936008489634,2.14599703026866,260.839962013245,-11.4034018993441,-0.556992264627744,-2.14189486603448,0.156081235640036,0.149477917703851,0.236683696312495,-0.0475404318060911,1.06004043180609
"Gaia EDR3 3393956618420277120",78.3819047222222,16.1252377777778,"prisinzano2022","Gaia DR3 3393956618420277120",78.38176619913,16.12518785261,0,0,92,1636148068921376768,3393956618420277120,1210611624,0.1701,0.1134,2.2229,0.1926,11.5386,5.336,-0.103,0.257,-5.335,0.18,-0.0323,-0.0622,0.2826,-0.1875,-0.2169,-0.0808,-0.1038,-0.0842,0.3797,-0.2985,233,0,233,0,-1.3145,235.81,0,0,95,FALSE,1.2099,1.2099,0.0403,-0.075,-0.017,-0.056,0.14,0.002,26,16,0.373957,26,0.03199,6.034,0,0,0.938,0,231,753.27002,1.89039,398.473,18.49499,0.003875,24,100.738,8.3172,12.112,20.330557,0.089684,25,1037.57,11.5252,90.0266,17.207848,0.012638,1.511,0,0,0,0,0,3.122709,1.835567,1.287142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999928,3284.9,3270.1,3306.7,4.5662,4.5191,4.5916,-0.0681,-0.1496,0.0219,0.4498628,447.7106,428.0864,467.7581,1.2339,1.1687,1.3114,0.7656,0.7243,0.8142,0.5218,0.4955,0.5521,"MARCS",78.38176667548,16.12521156216,4.073898,2.899289,-0.2894,0.511669,186.813008528664,-13.1559969714692,78.7634600312147,-6.86200993027182,4.38065227768607,-3.0467555894761,0.235619171306591,0.207201848719541,0.26880286986812,-0.0400546432424087,2.26295464324241
"Gaia DR2 2067595027211363328",306.539980989207,40.631124849399,"kounkel2020","Gaia DR3 2067595027211363328",306.53998464052,40.63112926932,0,0,173,1636148068921376768,2067595027211363328,505116099,0.0097,0.0119,0.7424,0.0127,58.2967,3.838,-2.194,0.013,-3.149,0.016,-0.0513,-0.0774,-0.0749,-0.0585,0.0106,-0.0612,-0.1281,0.044,0.0139,-0.0218,419,419,416,3,-2.8326,1198.1,0.113,21.33,31,FALSE,1.573,NA,NA,NA,NA,NA,NA,NA,48,27,0.021719,52,0.03557,62.22,0,0,0.902,0,364,492384.40475,836.073,588.925,11.456606,0.003315,41,274002,1226.8,223.346,11.74416,0.005605,41,316874,1670.92,189.641,10.995678,0.00686,1.2,0,0,0,0,0,0.748482,0.287554,0.460928,-43.88,21.02,1,20,10,17,42.75,-0.38766,0.624737,882.693,181.35,9500,5,0.25,555,NA,NA,NA,10.814884,0.047268,10,NA,"VARIABLE",0,0,0.999979,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3469827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",306.53999749181,40.63114326514,0.212282,0.252201,-0.0161,0.01878,78.8851725508747,1.47004772821616,326.382624497148,57.1395905924504,-3.83779191023976,-0.034500053597389,0.0149181635263017,0.0142284362107197,0.0248503155428421,-0.0573837744952324,0.799783774495232
"Gaia EDR3 6114582147172937600",208.375188055556,-38.5588866666667,"prisinzano2022","Gaia DR3 6114582147172937600",208.37509557935,-38.55917375333,0,0,63,1636148068921376768,6114582147172937600,1354286825,0.0646,0.0585,1.651,0.0787,20.9657,19.4,-17.878,0.092,-7.531,0.081,0.1366,-0.3419,-0.1276,-0.1537,-0.3685,-0.0878,-0.2485,0.1704,0.3806,0.0363,177,0,174,3,0.7021,189.95,0.208,1.5278,31,FALSE,1.319,NA,NA,NA,NA,NA,NA,NA,21,13,0.129752,25,0.02796,23.19,0,0,1.036,0,201,4122.12863,3.12645,1318.47,16.649563,0.002876,21,1082.55,16.4057,65.9864,17.752419,0.016689,22,4574.9,11.5287,396.827,15.596941,0.004666,1.372,0,0,0,0,0,2.155478,1.102856,1.052622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.997667,3801.3,3787.5,3822.6,4.3294,4.2912,4.3536,-0.0514,-0.1357,0.0214,0.6056935,610.5843,593.5558,636.7314,0.71,0.6925,0.7391,0.4887,0.4764,0.5089,0.2828,0.276,0.2941,"MARCS",208.37519719488,-38.55914028142,1.487266,1.318637,0.0464,1.065794,316.040009451456,22.7279982987455,220.561491989035,-25.0911704805221,-19.2160593230962,-2.66118565516344,0.0920441575220096,0.0809498181966054,0.0934891759061066,-0.0322700531532895,1.68327005315329
"Gaia EDR3 3003020659256741760",97.334255,-9.35759111111111,"prisinzano2022","Gaia DR3 3003020659256741760",97.33443884235,-9.35736395671,0,0,54,1636148068921376768,3003020659256741760,1480177584,0.066,0.0636,0.9505,0.074,12.8469,3.277,-3.196,0.09,0.727,0.078,0.1111,-0.1494,-0.3335,0.0977,-0.1739,0.1327,-0.4266,0.015,0.0595,0.0223,289,0,288,1,-1.6279,257.26,0,0,31,TRUE,1.32,NA,NA,NA,NA,NA,NA,NA,33,18,0.127637,34,0.01561,63.93,0,0,0.931,0,287,2395.96295,3.91915,611.348,17.238667,0.003278,30,618.611,9.24318,66.9262,18.359999,0.016461,31,2628.2,18.1147,145.087,16.198748,0.008384,1.355,0,0,0,0,0,2.161251,1.121332,1.039919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999973,4315.8,4230.9,4423.6,4.3582,4.2948,4.4084,-0.9124,-0.9836,-0.7839,1.0520779,711.0948,674.271,755.4787,2.1253,1.9815,2.2912,1.5152,1.4063,1.6439,0.8246,0.7648,0.8974,"MARCS",97.33445323647,-9.35736718833,1.468585,1.273724,0.0108,1.046502,218.826008320639,-9.13099729253392,98.5966901731087,-32.5782621470474,-2.06356561225739,-2.54649601686489,0.0797060706794681,0.088492611538137,0.087952550464873,-0.0306763184308956,0.981176318430896
"[MAR2022] 205334.32+440740.5",313.39304,44.12794,"fang2020","Gaia DR3 2162933886613071744",313.39303537342,44.12793432839,0,0,150,1636148068921376768,2162933886613071744,614209792,0.0381,0.0405,1.2002,0.0474,25.3294,2.811,-1.319,0.052,-2.482,0.053,-0.1048,0.0147,-0.0436,-0.0736,0.2254,-0.1112,-0.1894,-0.1411,-0.0598,-0.043,421,0,417,4,0.3406,440.64,0,1.9802e-15,31,FALSE,1.287,NA,NA,NA,NA,NA,NA,NA,48,28,0.074639,50,0.008901,90.54,0,0,1.011,0,428,3672.86555,6.38123,575.573,16.774855,0.003339,45,778.086,10.5135,74.0083,18.110973,0.014933,46,4391.38,22.7377,193.132,15.641394,0.006774,1.407,0,1,0,3,0,2.46958,1.336119,1.133461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999992,4802.1,4754.6,4842.7,4.1717,4.1653,4.1798,-0.7174,-0.77,-0.6533,0.8331945,687.7778,669.1311,708.7919,3.5597,3.5153,3.595,2.537,2.5011,2.5666,1.4004,1.3796,1.4175,"MARCS",313.39304354219,44.1279453614,0.839557,0.858081,-0.0341,0.02366,84.7421600434986,-0.40475743763242,337.765145785772,57.8097188735792,-2.74965865167296,-0.582633932482516,0.0514687552962689,0.0535160464557387,0.0568738997628628,-0.0211022492118914,1.22130224921189
"Gaia DR2 3216552169628139904",84.9787182850866,-1.93732095088507,"kounkel2020","Gaia DR3 3216552169628139904",84.97872246216,-1.93732398086,0,0,126,1636148068921376768,3216552169628139904,1746878740,0.0148,0.0132,2.5268,0.0174,145.3309,2.461,-1.796,0.018,1.683,0.014,-0.3339,0.0891,-0.266,0.4103,-0.2094,0.3887,-0.6749,0.1643,0.2349,-0.3171,396,396,390,6,1.5355,1150.7,0.113,18.932,31,TRUE,1.664,NA,NA,NA,NA,NA,NA,NA,45,20,0.028259,47,0.02613,163.1,0,0,1.055,0,391,1047905.27113,230.777,4540.77,10.636561,0.002766,44,677306,374.06,1810.69,10.76158,0.002854,43,546501,233.622,2339.25,10.403918,0.003808,1.168,0,0,0,0,0,0.357661,0.125018,0.232643,27.88,1.5,1,24,3,18,75.799,0.63664,0.177978,958.516,23.75,7500,4.5,0,555,79.7056,12.8118,20,10.298231,0.010738,21,NA,"NOT_AVAILABLE",0,0,0.999568,7870.3,7860.2,7881.2,4.1851,4.1768,4.1917,-0.6209,-0.6481,-0.5875,0.3957575,412.0136,407.9443,418.0156,0.2203,0.2166,0.2242,0.2018,0.1984,0.2055,0.108,0.1061,0.1099,"A",84.97873044756,-1.93733146173,0.288511,0.23942,-0.3429,0.01857,206.344731161331,-16.7692629753498,84.4485064940445,-25.2798883350693,-2.32631566024277,-0.803965452559532,0.017022354286588,0.0151736434168552,0.0253604750746174,-0.0217245257913044,2.5485245257913
"Gaia EDR3 5537980829181969536",119.818863333333,-38.5304936111111,"prisinzano2022","Gaia DR3 5537980829181969536",119.8189142499,-38.53075517424,0,0,38,1636148068921376768,5537980829181969536,22280478,0.1267,0.1332,1.0285,0.1507,6.8248,6.044,-4.491,0.167,4.045,0.174,0.1882,0.1057,0.1994,0.034,0.1563,0.0647,-0.0466,0.0443,-0.0564,0.1406,382,0,381,1,1.7941,486.73,0.692,2.5618,95,FALSE,1.2349,1.2349,0.0404,-0.11,-0.024,0.02,0.06,0.095,44,26,0.252826,49,0.03254,104.4,0,0,1.065,0,392,674.50935,1.43762,469.184,18.614897,0.003598,48,159.162,5.408,29.4308,19.833944,0.036996,48,929.425,9.22834,100.714,17.32736,0.011424,1.614,0,27,0,29,0,2.506584,1.219048,1.287537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999862,3661.9,3621.5,3788.8,4.5208,4.4511,4.8486,-1.1479,-1.1958,-0.5615,0.9722898,491.4067,470.544,515.3262,1.6252,1.5227,1.739,1.0939,1.0232,1.1756,0.6232,0.5838,0.6682,"MARCS",119.81893976306,-38.53077315061,2.644805,2.791318,0.137,0.952482,254.279008260222,-4.64399862587375,136.056144731844,-57.2989866639639,-5.79068299418425,-1.73178995864548,0.16124620769461,0.179345087761295,0.210422761982289,-0.0398913057756989,1.0683913057757
"SSTGLMA G135.1714+00.9767",39.0801779977086,61.3309589973417,"winston2020","Gaia DR3 465845690661130368",39.08029516852,61.33096332165,0,0,176,1636148068921376768,465845690661130368,213711094,0.0638,0.0812,0.4747,0.1103,4.3033,1.028,0.083,0.1,-1.024,0.106,-0.0331,-0.0457,-0.3699,-0.0777,-0.0583,-0.1388,-0.1089,0.0466,0.0806,-0.1712,537,0,530,7,-2.2237,537.4,0,0,95,FALSE,1.2294,1.2294,0.0212,-0.162,0.098,0.055,0.093,0.015,62,23,0.154784,66,0.1107,53.25,0,0,0.931,0,553,1162.15686,6.04573,192.228,18.024204,0.006284,62,244.253,8.7372,27.9555,19.368942,0.038938,61,1416.39,28.0658,50.4666,16.869942,0.021843,1.429,0,2,0,1,0,2.499001,1.344738,1.154263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999991,4520.8,4502.5,4590.4,4.1959,4.189,4.1994,-1.2008,-1.3182,-1.068,2.1065936,906.9373,873.9845,942.9015,3.5282,3.4997,3.593,2.473,2.4516,2.5256,1.3642,1.3529,1.398,"PHOENIX",39.08029440078,61.3309678735,1.629899,1.698801,-0.158,0.202963,135.171421147325,0.976783726339378,59.2710472700425,43.2121120341372,0.479031017822717,-0.908842276725578,0.107254551000722,0.0986532376034036,0.154171978083185,-0.0555474679115863,0.530247467911586
"MPCM J053540.78-052706.9",83.91993,-5.45193,"broos2013","Gaia DR3 3017359699636126336",83.91977098362,-5.45184022798,0,0,55,1636148068921376768,3017359699636126336,1001110626,0.2352,0.2121,3.4326,0.3237,10.6056,8.143,-0.479,0.304,8.128,0.248,0.2971,-0.0659,-0.2642,-0.1906,-0.2216,-0.1364,-0.4763,0.1005,0.0686,0.1743,384,0,383,1,-1.2609,393.45,0,0,95,FALSE,1.2358,1.2358,0.0622,-0.156,-0.239,0,-0.131,0.13,46,21,0.44501,50,0.00874,157.7,0,0,0.954,0,374,464.71954,1.39361,333.464,19.01939,0.004265,9,265.015,60.6216,4.37162,19.280367,0.248376,39,522.024,42.1163,12.3948,17.95367,0.087678,1.694,0,4,0,18,1,1.326696,0.260977,1.06572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,3e-06,0.999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29132435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",83.91977312087,-5.45187635464,4.926024,4.068425,0.1841,0.65513,209.117920526274,-19.3222152348018,83.0929320371777,-28.7455473828537,-7.46707724791513,3.24601022390075,0.239211571230728,0.310962737621932,0.451558749010164,-0.0284477221575459,3.46104772215755
"SPICY 24758",224.576859,-59.749896,"kuhn2021","Gaia DR3 5879532949450451328",224.57681945221,-59.74993358036,0,0,165,1636148068921376768,5879532949450451328,122794091,0.0104,0.0158,1.3229,0.0197,67.1016,5.778,-4.348,0.019,-3.804,0.022,-0.244,0.0315,-0.3556,-0.233,-0.0111,-0.1797,0.1555,-0.0774,0.1368,-0.0065,599,0,598,1,-0.4101,566.62,0,0,31,FALSE,1.386,NA,NA,NA,NA,NA,NA,NA,69,22,0.030466,79,0.02017,77.34,0,0,0.988,0,677,31885.27789,25.4311,1253.79,14.428391,0.002888,72,11184.1,40.9922,272.835,15.217041,0.00486,76,31157.4,68.1542,457.161,13.51399,0.004464,1.328,0,3,2,0,0,1.703051,0.78865,0.914401,-2.74,3.55,2,41,13,15,12.476,NA,NA,932.946,NA,5500,4.5,0,0,NA,NA,NA,13.194217,0.068716,28,NA,"VARIABLE",0,0,0.999987,5811,5675.2,5869.4,3.7843,3.7103,3.8616,-0.8126,-0.8845,-0.6783,0.755915,796.8065,741.393,859.928,2.2616,2.1783,2.2962,1.7681,1.6979,1.7969,0.9757,0.936,0.9902,"MARCS",224.5768578158,-59.74991667203,0.31154,0.346788,0.0091,0.153126,318.291181971718,-0.716291763465223,241.756359812703,-40.6854438636981,-5.62261784982424,-1.32728614655536,0.0196388565140366,0.0214316428399943,0.0289497004802707,-0.0361554748352126,1.35905547483521
"Gaia EDR3 5332116724487566080",134.381980833333,-42.7430769444444,"prisinzano2022","Gaia DR3 5332116724487566080",134.38189579741,-42.74303094043,0,0,170,1636148068921376768,5332116724487566080,499816709,0.0523,0.0664,0.99,0.0744,13.3025,7.728,-6.677,0.074,3.892,0.084,-0.086,0.1217,0.0984,0.0371,0.0096,0.0505,-0.0975,0.22,-0.0306,-0.1196,424,0,422,2,3.9056,564.9,0.255,1.5966,31,TRUE,1.289,NA,NA,NA,NA,NA,NA,NA,48,27,0.119228,52,0.168,68.38,1,0,1.137,0,448,1776.23285,27.8363,63.81,17.563618,0.017237,46,436.584,32.9882,13.2345,18.738373,0.082085,48,2424.58,101.047,23.9945,16.286306,0.045407,1.611,0,29,0,30,0,2.452066,1.174755,1.277311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999945,4908.7,4899.3,4927,4.2918,4.2702,4.3184,-1.5331,-1.5837,-1.4755,1.010101,753.5989,730.9152,770.2328,3.7157,3.6933,3.7379,2.6589,2.6439,2.6751,1.4837,1.475,1.4932,"MARCS",134.38193620292,-42.74304823643,1.174493,1.357195,-0.1236,0.279237,264.150008670368,1.84800081081657,157.612755631195,-56.2519747069093,-7.30115886702477,-2.53437806936249,0.0843865554674857,0.073558882919284,0.0868121856529276,-0.0328870911059935,1.02288709110599
"Gaia DR2 5621678403071479808",133.834460441643,-39.3530953559437,"kounkel2020","Gaia DR3 5621678403071479808",133.83446427479,-39.35309982832,0,0,5,1636148068921376768,5621678403071479808,888101501,0.0226,0.0277,0.7502,0.0322,23.3181,5.465,-4.059,0.03,3.659,0.035,0.0395,0.0441,-0.0037,0.1148,0.1754,0.113,-0.2548,0.0655,-0.102,0.111,399,0,397,2,-0.2293,401.68,0,0,31,FALSE,1.488,NA,NA,NA,NA,NA,NA,NA,46,27,0.050256,48,0.01422,131.2,0,0,0.991,0,413,8013.68088,4.06832,1969.77,15.927787,0.00281,43,3739.9,12.4249,301,16.406391,0.00456,43,6135.57,11.0464,555.435,15.278258,0.004255,1.232,0,4,0,1,0,1.128133,0.478604,0.649529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999982,4939.1,4903.7,5005.4,4.3509,4.3203,4.3826,-1.2823,-1.3597,-1.1451,1.3329779,1091.9338,1063.88,1134.7101,0.222,0.1911,0.2768,0.1777,0.1528,0.2221,0.0965,0.083,0.1206,"MARCS",133.83448760518,-39.35311609175,0.480447,0.574152,0.0987,0.019315,261.296537162542,3.72949653296944,154.144872702965,-53.4796793601447,-5.41361562242329,-0.746007970905448,0.0312278638888815,0.0339090034789801,0.0398768195724871,-0.0344597789214148,0.784659778921415
"Gaia DR2 2067058637337035904",312.747583333333,44.2102777777778,"kuhn2020","Gaia DR3 2067058637337035904",312.7475643723,44.21028160013,0,0,165,1636148068921376768,2067058637337035904,195717336,0.0759,0.0862,1.1058,0.0943,11.7219,4.378,-1.34,0.111,-4.167,0.112,-0.0728,-0.0333,-0.2692,0.044,0.1608,0.0501,-0.2815,0.0485,-0.0355,-0.1216,397,0,394,3,-0.2132,470.26,0.329,1.4412,31,FALSE,1.181,NA,NA,NA,NA,NA,NA,NA,46,27,0.165871,48,0.02593,179.6,0,0,0.992,0,402,1333.91972,2.94011,453.697,17.874542,0.003649,45,100.467,6.69741,15.0008,20.333487,0.072432,44,2142.53,15.6134,137.224,16.420576,0.008768,1.682,0,2,0,0,0,3.91291,2.458944,1.453966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9043226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",312.74757268371,44.21030012124,1.797487,1.820192,-0.1228,0.050826,84.5095913001282,0.0039464858755402,337.09495648598,58.1175250850626,-4.06769250615263,-1.6165910662223,0.104736874506588,0.117877848294712,0.106807796197433,-0.0273788671441319,1.13317886714413
