"name","ra","dec","orig_ref","DR3Name","RAdeg","DEdeg","errHalfMaj","errHalfMin","errPosAng","SolID","Source","RandomI","e_RAdeg","e_DEdeg","Plx","e_Plx","RPlx","PM","pmRA","e_pmRA","pmDE","e_pmDE","RADEcor","RAPlxcor","RApmRAcor","RApmDEcor","DEPlxcor","DEpmRAcor","DEpmDEcor","PlxpmRAcor","PlxpmDEcor","pmRApmDEcor","NAL","NAC","NgAL","NbAL","gofAL","chi2AL","epsi","sepsi","Solved","APF","nueff","pscol","e_pscol","RApscolCorr","DEpscolCorr","PlxpscolCorr","pmRApscolCorr","pmDEpscolCorr","MatchObsA","Nper","amax","MatchObs","IPDgofha","IPDgofhp","IPDfmp","IPDfow","RUWE","Dup","o_Gmag","FG","e_FG","RFG","Gmag","e_Gmag","o_BPmag","FBP","e_FBP","RFBP","BPmag","e_BPmag","o_RPmag","FRP","e_FRP","RFRP","RPmag","e_RPmag","E(BP/RP)","NBPcont","NBPblend","NRPcont","NRPblend","Mode","BP-RP","BP-G","G-RP","RV","e_RV","n_RV","o_RV","o_RVd","RVNper","RVS/N","RVgof","RVchi2","RVTdur","RVamp","RVtempTeff","RVtemplogg","RVtemp[Fe/H]","Vatmparam","vbroad","e_Vbroad","o_Vbroad","GRVSmag","e_GRVSmag","o_GRVSmag","RVSS/N","VarFlag","PQSO","PGal","PSS","Teff","b_Teff_cds","B_Teff_cdsa","logg","b_logg_cds","B_logg_cdsa","[Fe/H]","b_[Fe/H]_cds","B_[Fe/H]_cdsa","distance","Dist","b_Dist_cds","B_Dist_cdsa","A0","b_A0_cds","B_A0_cdsa","AG","b_AG_cds","B_AG_cdsa","E(BP-RP)","b_E(BP-RP)_cds","B_E(BP-RP)_cdsa","Lib","RAJ2000","DEJ2000","e_RAJ2000","e_DEJ2000","RADEcorJ2000","angDist","l","b","ecl_lon","ecl_lat","pml","pmb","pml_error","pmb_error","parallax_ext_uncert","zpEDR3","plx_corr"
"Gaia EDR3 1983726170032159616",340.019629722222,47.1308833333333,"prisinzano2022","Gaia DR3 1983726170032159616",340.01976673548,47.13102082286,0,0,171,1636148068921376768,1983726170032159616,849301899,0.1124,0.1232,1.463,0.1613,9.0695,3.181,-0.971,0.139,-3.029,0.145,-0.0311,0.0656,-0.2649,-0.1165,0.0739,-0.1387,-0.1182,-0.2311,0.0725,-0.0498,393,0,392,1,2.3116,483.13,0.63,2.5346,31,FALSE,1.245,NA,NA,NA,NA,NA,NA,NA,45,25,0.204203,60,0.01107,68.9,0,0,1.083,0,468,766.28852,1.15117,665.662,18.476387,0.003202,50,105.274,6.26403,16.806,20.282743,0.064664,51,994.885,6.53476,152.245,17.253464,0.008071,1.436,0,2,0,1,0,3.02928,1.806356,1.222923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999488,3436.8,3408.6,3451,4.7882,4.774,4.8053,0.1115,0.0829,0.1378,0.683527,428.0747,410.3977,443.5839,1.2177,1.1568,1.2776,0.7726,0.7329,0.8112,0.51,0.4844,0.5335,"MARCS",340.01977307717,47.13103428631,2.263413,2.339289,-0.0358,0.597992,100.927009006799,-10.0509999525341,6.9775291074511,49.8982070794847,-2.33104129902447,-2.16423854097517,0.137378089434421,0.146537573827835,0.180257382835953,-0.0173595058806887,1.48035950588069
"Gaia EDR3 5875454860881744128",229.220734166667,-61.1244788888889,"prisinzano2022","Gaia DR3 5875454860881744128",229.22078905411,-61.12477026924,0,0,169,1636148068921376768,5875454860881744128,1390893714,0.0172,0.0211,1.2069,0.0282,42.8168,5.304,-3.297,0.028,-4.155,0.033,-0.0853,-0.066,-0.2471,-0.1937,-0.0414,-0.1734,-0.0643,0.0624,0.1681,0.0684,382,9,381,1,1.0048,409.08,0,0,31,FALSE,1.39,NA,NA,NA,NA,NA,NA,NA,45,20,0.045788,50,0.01447,166.4,0,0,1.036,0,387,17035.8688,21.2711,800.892,15.108956,0.003071,44,5933.28,28.3479,209.302,15.905304,0.00589,47,16253.2,58.8593,276.137,14.220547,0.005454,1.302,0,44,0,2,0,1.684757,0.796348,0.88841,51.57,6.46,2,12,11,8,4.295,NA,NA,803.625,NA,5500,4.5,0,0,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999921,5514.7,5479.4,5538.6,3.8469,3.8258,3.8714,-0.5709,-0.5997,-0.5447,0.82856905,993.3941,971.9057,1015.328,1.9636,1.9398,1.98,1.5213,1.5014,1.5351,0.8286,0.8176,0.8362,"PHOENIX",229.22081940202,-61.12475180426,0.455816,0.523497,0.0815,1.0533,319.593008405438,-3.04900199375105,245.238643906028,-41.144170313733,-4.99463862009524,-1.78544645807515,0.0304280024221055,0.0307755855931343,0.0372819742204015,-0.0355281350431141,1.24242813504311
"SSTGLMA G190.1433+01.0476",92.9934329981954,20.6709579986137,"winston2020","Gaia DR3 3375115318447003520",92.99347853309,20.67095920453,0,0,78,1636148068921376768,3375115318447003520,1493470367,0.1303,0.1108,0.4835,0.1366,3.5381,2.489,-0.724,0.167,-2.381,0.128,0.0722,-0.0304,-0.2044,0.129,-0.1858,0.1383,-0.4152,0.15,-0.019,-0.0564,236,0,234,2,1.3191,269.21,0,0,31,FALSE,1.308,NA,NA,NA,NA,NA,NA,NA,27,17,0.235268,27,0.05959,26.07,0,0,1.061,0,226,1020.70792,7.881,129.515,18.165113,0.008824,24,212.699,11.1272,19.1152,19.519127,0.056868,25,1183.21,24.7696,47.7685,17.065243,0.023041,1.368,0,1,0,0,0,2.453884,1.354013,1.099871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999938,3635.6,3631.9,3642.9,4.0941,4.0576,4.1349,-0.7147,-0.7543,-0.6667,2.0682523,850.3498,815.5075,884.3478,1.7581,1.7205,1.7944,1.1797,1.1545,1.2039,0.6645,0.6513,0.6771,"PHOENIX",92.99348197353,20.67096978772,2.703987,2.09419,-0.0677,0.153434,190.143337056308,1.04768365844169,92.8037721757943,-2.73919270205075,1.74016087285124,-1.7790944709592,0.141622232429771,0.1556153696831,0.152752664696548,-0.0178052534409491,0.501305253440949
"Gaia EDR3 5329102963134866176",130.638335833333,-48.2208888888889,"prisinzano2022","Gaia DR3 5329102963134866176",130.6381666809,-48.22063400341,0,0,177,1636148068921376768,5329102963134866176,1766189314,0.0548,0.0634,1.3526,0.0662,20.4341,5.524,-4.308,0.078,3.458,0.084,-0.0176,-0.0195,0.0253,0.0218,-0.0527,0.0568,-0.268,0.124,-0.002,-0.1554,376,0,376,0,1.6072,436.25,0.182,0.77707,31,FALSE,1.275,NA,NA,NA,NA,NA,NA,NA,43,25,0.122689,47,0.01051,147,0,0,1.059,0,385,2040.12859,3.46784,588.299,17.413223,0.003316,43,376.54,7.47327,50.3848,18.899015,0.021729,44,2543.56,12.3151,206.539,16.234291,0.006474,1.431,0,1,0,2,0,2.664724,1.485792,1.178932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.997667,3485.5,3480.4,3491,4.044,4.0258,4.0618,-0.5816,-0.5921,-0.5653,0.7393169,607.3655,596.2184,619.4337,1.1326,1.1084,1.1523,0.7381,0.7222,0.7509,0.4649,0.4555,0.4725,"MARCS",130.63819541775,-48.22064937339,1.255778,1.360576,-0.1569,1.003282,266.727008317052,-3.65099926514924,158.923475663361,-62.2875808576915,-5.37512428925697,-1.27462420934162,0.0876141800938701,0.073917220229652,0.0782119049803818,-0.0357759344694988,1.3883759344695
"MPCM J172039.59-354931.2",260.164973055556,-35.8253480555556,"broos2013","Gaia DR3 5975289550248303104",260.16497077683,-35.82533711412,0,0,87,1636148068921376768,5975289550248303104,385623704,0.1237,0.0817,0.5384,0.1359,3.9629,1.743,-0.183,0.149,-1.733,0.104,0.0442,-0.3033,0.0428,-0.3556,-0.2094,-0.2663,-0.2041,-0.1513,0.2775,0.0242,233,0,233,0,-0.8686,237.67,0,1.331e-15,31,FALSE,1.206,NA,NA,NA,NA,NA,NA,NA,27,16,0.208267,27,0.02254,9.444,0,0,0.958,0,232,1361.6398,2.80777,484.954,17.852211,0.00355,25,161.904,8.10768,19.9692,19.815401,0.054442,23,2036.19,17.2283,118.189,16.475851,0.009934,1.614,0,1,0,0,0,3.33955,1.96319,1.37636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,1,9075.4,8855.1,9253.6,3.9775,3.9038,4.0485,-0.9543,-1.1316,-0.6063,1.8573551,1217.4967,1100.9464,1355.8918,8.7202,8.6778,8.759,6.2639,6.2221,6.2976,3.5824,3.5601,3.6011,"A",260.16497178227,-35.82532941004,2.385516,1.689659,0.0552,0.039947,351.3560903698,0.659702573600776,261.839385741004,-12.6642629319393,-1.52747166569058,-0.838813632765009,0.12196722719454,0.134688512837864,0.153854880928656,-0.0335779216721534,0.571977921672153
"Gaia EDR3 4377278351364417024",263.801956666667,3.68123888888889,"prisinzano2022","Gaia DR3 4377278351364417024",263.80169583639,3.6812400803,0,0,102,1636148068921376768,4377278351364417024,1401383147,0.0631,0.0534,2.1265,0.0887,23.9852,10.141,0.078,0.085,-10.14,0.065,-0.0724,0.0302,-0.1531,0.0404,-0.144,0.0143,-0.4541,-0.2225,0.161,0.073,525,0,525,0,2.8171,663.57,0.237,1.373,31,FALSE,1.235,NA,NA,NA,NA,NA,NA,NA,59,22,0.11995,60,0.008112,66.15,0,0,1.088,0,524,2028.35195,1.59989,1267.81,17.419508,0.002885,53,295.642,9.14129,32.3414,19.161629,0.033687,53,2780.48,10.2726,270.67,16.137594,0.005511,1.517,0,0,0,1,0,3.024035,1.742121,1.281914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999561,3474,3468.9,3479.7,4.2967,4.2852,4.3084,0.123,0.1131,0.1337,0.47025633,479.3412,474.2585,485.1318,1.6193,1.5958,1.6386,1.0148,0.9999,1.0272,0.6838,0.6749,0.6913,"MARCS",263.80169548858,3.68128514904,1.378042,1.071568,0.068,0.937061,27.3950083407676,18.6189972419594,263.056443814908,26.9712489707718,-8.96502692461393,-4.73856267669294,0.0720476632332204,0.0791146903086428,0.104351059640746,-0.030028916808452,2.15652891680845
"MPCM J172542.80-342753.4",261.428336944444,-34.4648380555556,"broos2013","Gaia DR3 5975844563093122304",261.42830206372,-34.46485686092,0,0,71,1636148068921376768,5975844563093122304,577139252,0.2283,0.1641,0.5715,0.2403,2.3784,3.025,-1.411,0.286,-2.676,0.207,0.2598,-0.1579,-0.2631,-0.3119,-0.3036,-0.2617,-0.344,-0.0691,0.0426,0.2362,239,0,237,2,0.8562,322.24,0.921,3.8978,95,FALSE,1.1337,1.1337,0.0466,-0.065,-0.058,0.019,-0.025,0.108,27,16,0.419317,27,0.07208,6.208,0,0,1.039,0,235,703.07251,1.85632,378.746,18.569866,0.003976,22,59.7998,8.69498,6.87751,20.896791,0.157892,27,1152.61,20.866,55.2388,17.093689,0.020015,1.724,0,0,0,0,0,3.803102,2.326925,1.476177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,1,4004.8,3940.4,4090.1,4.1165,4.0827,4.2298,-0.5824,-0.6994,-0.4708,1.7497813,371.2891,344.0664,390.8332,6.8817,6.7599,7.0265,4.3209,4.2319,4.426,2.465,2.4213,2.5203,"PHOENIX",261.4283096681,-34.46484496654,4.646056,3.377532,0.257,0.1237,353.062401473692,0.576756257497015,262.802633565535,-11.2394694586691,-3.00720699419199,-0.329549835507171,0.260841205265868,0.237921973839008,0.335287486328429,-0.0383173195433183,0.609817319543318
"Gaia DR2 2060996033305483008",305.555436512585,37.6713007075756,"cantat-gaudin2020","Gaia DR3 2060996033305483008",305.55543586827,37.67129980085,0,0,178,1636148068921376768,2060996033305483008,246112173,0.0241,0.03,0.586,0.0333,17.6093,7.42,-3.641,0.032,-6.465,0.038,-0.0154,0.1334,-0.1219,-0.035,0.2366,-0.0282,-0.2552,0.0031,-0.0456,-0.052,397,0,394,3,0.5959,421.09,0.039,0.17076,31,FALSE,1.334,NA,NA,NA,NA,NA,NA,NA,46,28,0.053136,48,0.008174,60.03,0,0,1.021,0,400,7685.73947,3.25214,2363.28,15.973153,0.002793,42,2172.79,8.81102,246.6,16.995996,0.005212,44,8190.87,9.96634,821.853,14.964571,0.004004,1.348,0,1,0,1,0,2.031425,1.022843,1.008582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7064846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",305.55545631363,37.67132853485,0.508986,0.612538,-0.0479,0.003745,76.0241441734391,0.393007813811588,322.929845318767,54.7707559418281,-7.38662688964585,-0.70060630396885,0.0353254812522954,0.03493007836083,0.0411227912685445,-0.0286018211232338,0.614601821123234
"DD Tau",64.6297,28.27473,"herbig1988","Gaia DR3 164507353496637952",64.62974065976,28.27465267878,0,0,70,1636148068921376768,164507353496637952,664570062,0.0555,0.0337,7.8924,0.0635,124.2747,25.969,7.278,0.073,-24.928,0.052,0.4352,-0.0097,-0.0073,0.1593,-0.0382,0.0768,0.433,0.2953,-0.07,0.1681,448,0,447,1,7.8663,6095.6,0.471,157.25,95,FALSE,1.2294,1.2294,0.0098,-0.026,-0.21,0.031,-0.188,0.016,52,17,0.102699,54,0.3104,75.65,95,0,1.275,0,461,54112.13492,875.605,61.7997,13.85413,0.017783,50,15845.9,749.823,21.1328,14.838752,0.051453,50,94794.6,3544.69,26.7427,12.305937,0.040775,2.045,0,0,0,1,0,2.532815,0.984622,1.548193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.99964,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12670417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",64.62970393183,28.27476347129,1.163113,0.812459,0.1607,0.306758,168.8455952206,-15.6065140753988,67.6661100218858,6.7812950316279,23.1006804523412,-11.8630953228414,0.0575213337060391,0.0687335156141345,0.117847808186512,-0.0569474617399034,7.9493474617399
"Gaia EDR3 2213954009282266368",352.089078055555,68.3311258333333,"prisinzano2022","Gaia DR3 2213954009282266368",352.08957278914,68.33097141105,0,0,146,1636148068921376768,2213954009282266368,1498815180,0.02,0.0208,1.1408,0.0231,49.3865,3.483,-1.346,0.026,-3.212,0.027,-0.1061,0.2386,-0.2425,-0.0997,0.0239,-0.1484,0.2439,0.0128,-0.1096,-0.2527,360,0,359,1,-0.6162,346.63,0,0,31,FALSE,1.419,NA,NA,NA,NA,NA,NA,NA,42,26,0.041502,46,0.03165,45.61,0,0,0.976,0,363,14690.56319,6.29745,2332.78,15.269771,0.002794,40,5646.69,12.4486,453.599,15.959057,0.003676,39,13126.4,18.9342,693.264,14.452531,0.004091,1.278,0,2,0,1,0,1.506526,0.689286,0.81724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999986,5526.7,5506.3,5546.6,4.2585,4.2475,4.2708,-0.9989,-1.0344,-0.9688,0.87657785,838.1822,820.7912,853.5288,1.5328,1.5179,1.5462,1.2076,1.1954,1.2188,0.6605,0.6538,0.6666,"PHOENIX",352.08958899162,68.3309856887,0.42638,0.422805,-0.2406,0.861124,115.356008277833,6.69000089683816,41.453582173997,60.7929137564607,-2.29692456394288,-2.61778485509329,0.0239677349173609,0.0288192241903059,0.0303632117343526,-0.0263201876411843,1.16712018764118
