"name","ra","dec","orig_ref","DR3Name","RAdeg","DEdeg","errHalfMaj","errHalfMin","errPosAng","SolID","Source","RandomI","e_RAdeg","e_DEdeg","Plx","e_Plx","RPlx","PM","pmRA","e_pmRA","pmDE","e_pmDE","RADEcor","RAPlxcor","RApmRAcor","RApmDEcor","DEPlxcor","DEpmRAcor","DEpmDEcor","PlxpmRAcor","PlxpmDEcor","pmRApmDEcor","NAL","NAC","NgAL","NbAL","gofAL","chi2AL","epsi","sepsi","Solved","APF","nueff","pscol","e_pscol","RApscolCorr","DEpscolCorr","PlxpscolCorr","pmRApscolCorr","pmDEpscolCorr","MatchObsA","Nper","amax","MatchObs","IPDgofha","IPDgofhp","IPDfmp","IPDfow","RUWE","Dup","o_Gmag","FG","e_FG","RFG","Gmag","e_Gmag","o_BPmag","FBP","e_FBP","RFBP","BPmag","e_BPmag","o_RPmag","FRP","e_FRP","RFRP","RPmag","e_RPmag","E(BP/RP)","NBPcont","NBPblend","NRPcont","NRPblend","Mode","BP-RP","BP-G","G-RP","RV","e_RV","n_RV","o_RV","o_RVd","RVNper","RVS/N","RVgof","RVchi2","RVTdur","RVamp","RVtempTeff","RVtemplogg","RVtemp[Fe/H]","Vatmparam","vbroad","e_Vbroad","o_Vbroad","GRVSmag","e_GRVSmag","o_GRVSmag","RVSS/N","VarFlag","PQSO","PGal","PSS","Teff","b_Teff_cds","B_Teff_cdsa","logg","b_logg_cds","B_logg_cdsa","[Fe/H]","b_[Fe/H]_cds","B_[Fe/H]_cdsa","distance","Dist","b_Dist_cds","B_Dist_cdsa","A0","b_A0_cds","B_A0_cdsa","AG","b_AG_cds","B_AG_cdsa","E(BP-RP)","b_E(BP-RP)_cds","B_E(BP-RP)_cdsa","Lib","RAJ2000","DEJ2000","e_RAJ2000","e_DEJ2000","RADEcorJ2000","angDist","l","b","ecl_lon","ecl_lat","pml","pmb","pml_error","pmb_error","parallax_ext_uncert","zpEDR3","plx_corr"
"MPCM J180442.10-242413.7",271.17545,-24.4038219444444,"broos2013","Gaia DR3 4066065540815731072",271.17539922907,-24.40384565154,0,0,71,1636148068921376768,4066065540815731072,678980500,0.0802,0.068,0.6534,0.0853,7.6596,2.931,1.425,0.118,-2.562,0.084,0.1328,-0.059,-0.1848,-0.0266,-0.2392,-0.0258,-0.4759,-0.0507,0.0725,0.2345,255,0,254,1,-0.279,304.9,0.228,1.2231,95,FALSE,1.2536,1.2536,0.0199,-0.106,-0.068,0.122,-0.091,0.045,29,16,0.167567,29,0.07132,2.128,0,0,0.986,0,243,2530.2192,4.8662,519.958,17.179472,0.003457,21,535.796,17.5293,30.5657,18.516043,0.035631,20,3088.61,26.569,116.249,16.023489,0.010075,1.432,0,0,0,0,0,2.492554,1.336571,1.155983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999854,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5304561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",271.17539227633,-24.40383426482,1.896513,1.37165,0.2294,0.187051,6.063827941287,-1.39037478775727,271.070570986122,-0.96891008221556,-1.53551654134837,-2.49733016464494,0.103389123968281,0.10144303349699,0.126426925765242,-0.0592798384085316,0.712679838408532
"SPCM J225500.37+623356.3",343.751573055556,62.56566,"getman2017","Gaia DR3 2207265611331595392",343.75155904311,62.56564764037,0,0,139,1636148068921376768,2207265611331595392,384081643,0.0691,0.0709,1.2155,0.0781,15.5646,2.491,-0.964,0.098,-2.297,0.104,-0.2013,-0.0856,-0.1029,-0.1704,0.0653,-0.1973,0.0792,0.0031,-0.0772,-0.3261,326,0,326,0,1.8677,394.03,0.278,1.5799,31,FALSE,1.246,NA,NA,NA,NA,NA,NA,NA,38,25,0.161197,43,0.02242,30.65,0,0,1.074,0,356,1828.39316,9.86843,185.277,17.532192,0.006476,35,289.433,8.97181,32.2603,19.184673,0.033771,35,2410.99,40.5506,59.4564,16.292406,0.018648,1.477,0,3,0,3,0,2.892267,1.652481,1.239786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999995,4100.4,4065.8,4180.5,4.1111,4.0999,4.1365,-0.6769,-0.7482,-0.4718,0.8227067,570.9349,558.8964,588.9449,3.7577,3.6824,3.9343,2.5157,2.4622,2.6433,1.398,1.371,1.463,"MARCS",343.7515683465,62.56565784923,1.574187,1.652925,-0.3095,0.050199,109.966217513574,2.66203015565631,27.9571601226703,59.9490648529378,-1.8642923386146,-1.65224667534327,0.0850608714098957,0.114824423164191,0.091293639287565,-0.0185912122239909,1.23409121222399
"Gaia DR2 3235993906028135296",82.3643413551684,3.35033275136285,"cantat-gaudin2020","Gaia DR3 3235993906028135296",82.36434156406,3.35033265436,0,0,98,1636148068921376768,3235993906028135296,781467091,0.1199,0.0937,2.9715,0.1333,22.2997,1.712,1.586,0.154,-0.644,0.113,-0.0734,0.0117,-0.2693,0.1288,-0.0796,0.1264,-0.699,0.0791,0.1124,-0.019,358,0,356,2,0.4635,496.04,0.487,3.5456,95,FALSE,1.171,1.171,0.028,-0.001,-0.206,0.02,-0.213,0.167,41,19,0.217619,45,0.01704,162.9,0,0,1.017,0,380,1361.36096,1.8279,744.768,17.852434,0.003117,40,180.963,7.35909,24.5904,19.694567,0.044241,41,1898.08,13.3926,141.726,16.552107,0.008542,1.527,0,2,0,1,0,3.14246,1.842133,1.300327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999948,3236.3,3232.1,3239.4,4.8181,4.816,4.8203,0.4057,0.395,0.4181,0.3365304,263.0172,261.0862,264.9736,0.8008,0.7729,0.8276,0.4874,0.4703,0.5039,0.3582,0.3462,0.3694,"MARCS",82.36433450199,3.35033551698,2.505026,1.874581,-0.0304,0.000828,200.193592702767,-16.5247133718855,81.8915758324866,-19.8742838471575,1.34318689451337,1.06112250301628,0.125388885298527,0.144092426739203,0.188493928940483,-0.0543673777440856,3.02586737774409
"SSTGLMA G224.0811-01.1764",106.934276999379,-10.4523990002167,"winston2020","Gaia DR3 3046559631794884736",106.93426436512,-10.45237622628,0,0,149,1636148068921376768,3046559631794884736,955000803,0.0461,0.0539,0.7039,0.0588,11.968,2.98,-2.8,0.057,1.022,0.068,-0.2948,0.1908,-0.2381,0.1192,-0.4348,0.0936,-0.2568,-0.0577,0.2275,-0.3476,205,0,205,0,1.3698,237.65,0,1.4211e-15,31,FALSE,1.29,NA,NA,NA,NA,NA,NA,NA,24,16,0.103651,24,0.0275,29.28,0,0,1.068,0,202,5261.45898,10.7048,491.505,16.384602,0.003531,21,1175.32,15.4179,76.2307,17.663153,0.014513,22,6232.07,38.9214,160.12,15.261314,0.007763,1.408,0,0,0,0,0,2.401838,1.278551,1.123287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999987,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4206564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",106.93427701908,-10.45238076733,0.919306,1.095962,-0.3494,0.093394,224.081157654265,-1.17647670568109,109.907278209167,-32.7287810817784,-2.19542428674693,-2.01608437352253,0.0737131709679375,0.0493899628047198,0.070522016274733,-0.036552806541614,0.740452806541614
"V2130 Oph",247.13608,-24.37914,"wilking2008","Gaia DR3 6049107428032112384",247.13615259242,-24.37929409804,0,0,103,1636148068921376768,6049107428032112384,212109544,0.0278,0.0166,7.2414,0.0305,237.1134,29.674,-9.42,0.039,-28.139,0.027,-0.2615,-0.1121,0.0594,-0.0202,4e-04,0.0291,0.1948,-0.0901,0.0728,0.0495,350,323,350,0,7.9817,2125.9,0.224,54.566,31,TRUE,1.241,NA,NA,NA,NA,NA,NA,NA,40,16,0.05344,42,0.0633,41.64,0,0,1.318,0,338,184948.219,578.645,319.623,12.519741,0.004374,37,28570.4,368.525,77.5263,14.198751,0.01428,37,245118,2370.44,103.406,11.274458,0.011159,1.48,0,0,0,0,0,2.924294,1.67901,1.245283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13809484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",247.13619855704,-24.37916903518,0.616111,0.425758,0.0492,0.603663,353.41810749148,16.5641016919516,249.252166425025,-2.57169202306212,-27.4013533437182,-11.3888347047756,0.0335051090190222,0.0335768918993916,0.0605503167844902,-0.0580450002352254,7.29944500023522
"Gaia EDR3 1970246324975334272",318.3647325,44.2869566666667,"prisinzano2022","Gaia DR3 1970246324975334272",318.36458056176,44.28721385768,0,0,169,1636148068921376768,1970246324975334272,1420786580,0.0181,0.0194,1.1683,0.0236,49.5298,4.27,0.291,0.024,-4.26,0.023,-0.0293,0.0838,-0.0203,-0.051,0.1691,-0.0892,-0.1981,-0.2067,-0.0212,-0.0357,473,0,471,2,2.2422,552.31,0.07,1.029,31,FALSE,1.408,NA,NA,NA,NA,NA,NA,NA,54,27,0.034184,57,0.008764,173.7,0,0,1.074,0,494,12799.96697,5.30886,2411.06,15.419345,0.002792,51,4755.15,10.7982,440.366,16.145632,0.003723,52,11678,15.5239,752.259,14.579473,0.004046,1.284,0,0,0,1,0,1.566159,0.726287,0.839872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999981,4915.2,4904.9,4925.4,4.1783,4.1737,4.1869,-0.795,-0.7986,-0.7878,0.8559445,810.672,802.9501,817.3129,1.2539,1.2442,1.2636,0.965,0.9572,0.9728,0.5247,0.5203,0.529,"MARCS",318.36457875581,44.28723279096,0.392186,0.371354,-0.0283,1.005277,87.2330085725916,-2.95900074882009,343.487434494041,56.0800085295703,-2.89023397472956,-3.14306038302145,0.0230561116385195,0.0239461002276388,0.0305037748468748,-0.0273039960345964,1.1956039960346
"Gaia DR2 5953243727973804672",261.0545,-44.1627,"kerr2021","Gaia DR3 5953243727980065792",261.05447516279,-44.16270277374,0,0,79,1636148068921376768,5953243727980065792,1022473086,0.125,0.0772,4.6451,0.1589,29.2398,26.543,-2.989,0.188,-26.375,0.14,0.2118,-0.3577,-0.0944,-0.2384,-0.1561,-0.1612,-0.233,-0.1703,0.0388,-0.2396,258,258,252,6,-1.402,23084,0.929,850.01,95,FALSE,1.8429,1.8429,0.0267,-0.045,-0.095,-0.079,0.072,-0.047,29,13,0.269032,29,0.06043,178.9,0,0,0.936,1,250,173579271.95206,222823,779.001,5.088622,0.003088,29,130287000,146109,891.708,5.051292,0.003044,24,73737400,194483,379.146,5.078675,0.004742,1.175,0,1,0,20,0,-0.027383,-0.03733,0.009947,5.42,0.38,1,16,0,10,825.2,NA,0.494542,722.167,4.44,14500,4.5,0.25,555,58.8606,4.3548,16,5.063526,0.004801,16,NA,"NOT_AVAILABLE",0,0,0.999902,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2152806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",261.05449367821,-44.1625855534,3.027876,2.252002,-0.2208,0.064915,344.860975987821,-4.61922790349242,263.140706979266,-20.9361893897208,-23.5365848618028,-12.2720788395103,0.136662334074441,0.190440033725385,0.542422093619257,-0.0401270023832051,4.6852270023832
"Gaia EDR3 4283130159980348672",279.421734444444,3.69839694444444,"prisinzano2022","Gaia DR3 4283130159980348672",279.42180255348,3.69854466896,0,0,61,1636148068921376768,4283130159980348672,257144849,0.0165,0.0157,1.9423,0.0182,106.6229,4.505,0.49,0.021,-4.478,0.018,0.087,-0.1204,-0.077,-0.2212,-0.2817,-0.171,-0.2821,-0.1172,0.1092,0.0146,247,0,244,3,0.5226,250.19,0,0,31,TRUE,1.452,NA,NA,NA,NA,NA,NA,NA,28,17,0.029251,28,0.01248,62.44,0,0,1.023,0,242,40203.49062,35.6356,1128.18,14.176707,0.002919,27,17146.7,86.9052,197.304,14.753089,0.00617,26,33779.8,128.048,263.806,13.426252,0.005588,1.267,0,7,0,7,0,1.326837,0.576382,0.750455,-5.01,3.39,2,15,3,12,5.9166,NA,NA,908.363,NA,4750,2.5,-1.5,111,NA,NA,NA,13.139698,0.072931,12,NA,"NOT_AVAILABLE",0,0,0.99995,5656.6,5648.1,5667.8,4.3655,4.3597,4.3719,-0.1612,-0.1733,-0.1483,0.51485354,496.264,491.3376,501.2647,1.1617,1.1557,1.1688,0.9323,0.9273,0.9384,0.5034,0.5007,0.5068,"MARCS",279.4218003727,3.69856457083,0.336508,0.29876,0.0341,0.585397,34.6640084504832,4.74199738023565,280.544983361641,26.793444860139,-3.76981908180248,-2.46597812043779,0.0187745364356449,0.0203105091424769,0.027527860421405,-0.036025070351668,1.97832507035167
"Gaia EDR3 6035566465611222528",244.454261111111,-32.9209930555555,"luhman2022a","Gaia DR3 6035566465611222528",244.45426103806,-32.92099256078,0,0,106,1636148068921376768,6035566465611222528,93066179,0.0408,0.0263,6.8673,0.0461,148.9525,30.268,-13.23,0.053,-27.224,0.037,-0.2831,-0.2188,-0.197,0.0612,0.0552,0.1075,-0.0473,-0.156,0.0097,-0.1589,240,0,239,1,3.4944,1567.6,0.292,59.584,95,FALSE,1.3114,1.3114,0.0083,0.03,-0.155,-0.107,-0.173,0.094,28,16,0.074369,30,0.0003492,172.5,0,0,1.165,0,255,88182.81016,315.808,279.229,13.323907,0.004766,27,29114.6,1121.94,25.9501,14.178267,0.041932,27,138964,3140.02,44.2558,11.890639,0.024823,1.906,0,27,0,27,0,2.287628,0.854361,1.433268,-3.78,4.07,2,11,11,8,18.462,NA,NA,891.602,NA,4000,3,0,333,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999964,6102.1,6064.2,6133.7,4.4046,4.398,4.4106,-4.0241,-4.1163,-3.7668,0.14561763,145.8913,144.8934,146.8484,3.7005,3.6827,3.7176,2.794,2.7785,2.8085,1.5763,1.5676,1.5843,"MARCS",244.45433108835,-32.92087156603,0.849909,0.597941,-0.1649,0.001795,345.288884837548,12.4905125207899,248.330723193782,-11.3834776059235,-28.7054545901746,-9.60083083755906,0.0419841480488254,0.0491460203130864,0.091563687588752,-0.0467668656588605,6.91406686565886
"Gaia EDR3 6084612277704587904",196.136726944444,-49.52711,"luhman2022a","Gaia DR3 6084612277704587904",196.13672739916,-49.52711023497,0,0,18,1636148068921376768,6084612277704587904,1433139079,0.0158,0.0198,7.7492,0.0293,264.3472,32.403,-28.408,0.026,-15.587,0.022,0.1594,-0.154,-0.0323,0.0586,-0.1833,0.1109,-0.3535,0.0285,0.2118,0.2874,490,0,490,0,3.2857,617.62,0.088,2.1432,31,FALSE,1.247,NA,NA,NA,NA,NA,NA,NA,56,21,0.038357,61,0.01308,112.8,0,0,1.107,0,509,16980.01376,11.5799,1466.34,15.112522,0.002853,58,2622.2,12.0324,217.928,16.791878,0.00571,58,22471,33.2569,675.68,13.868837,0.004107,1.478,0,0,0,0,0,2.92304,1.679356,1.243685,7.91,3.26,2,14,3,13,8.2448,NA,NA,999.876,NA,3400,4.5,0.5,101,NA,NA,NA,13.296055,0.032493,14,NA,"NOT_AVAILABLE",0,0,0.997667,3427.4,3424.5,3430.6,4.5708,4.5669,4.5803,0.1337,0.1292,0.1385,0.12904558,127.2826,125.1792,127.9229,1.093,1.0861,1.1023,0.6915,0.687,0.6975,0.4655,0.4626,0.4693,"MARCS",196.13692191264,-49.52704095863,0.411453,0.366781,0.2731,0.001358,305.117014795081,13.2890121714801,216.89770879572,-38.7689394835253,-29.1840156216576,-14.0805633834319,0.026318056753834,0.0216185080128572,0.0386029150362584,-0.0503744228733819,7.79957442287338
