"name","ra","dec","orig_ref","DR3Name","RAdeg","DEdeg","errHalfMaj","errHalfMin","errPosAng","SolID","Source","RandomI","e_RAdeg","e_DEdeg","Plx","e_Plx","RPlx","PM","pmRA","e_pmRA","pmDE","e_pmDE","RADEcor","RAPlxcor","RApmRAcor","RApmDEcor","DEPlxcor","DEpmRAcor","DEpmDEcor","PlxpmRAcor","PlxpmDEcor","pmRApmDEcor","NAL","NAC","NgAL","NbAL","gofAL","chi2AL","epsi","sepsi","Solved","APF","nueff","pscol","e_pscol","RApscolCorr","DEpscolCorr","PlxpscolCorr","pmRApscolCorr","pmDEpscolCorr","MatchObsA","Nper","amax","MatchObs","IPDgofha","IPDgofhp","IPDfmp","IPDfow","RUWE","Dup","o_Gmag","FG","e_FG","RFG","Gmag","e_Gmag","o_BPmag","FBP","e_FBP","RFBP","BPmag","e_BPmag","o_RPmag","FRP","e_FRP","RFRP","RPmag","e_RPmag","E(BP/RP)","NBPcont","NBPblend","NRPcont","NRPblend","Mode","BP-RP","BP-G","G-RP","RV","e_RV","n_RV","o_RV","o_RVd","RVNper","RVS/N","RVgof","RVchi2","RVTdur","RVamp","RVtempTeff","RVtemplogg","RVtemp[Fe/H]","Vatmparam","vbroad","e_Vbroad","o_Vbroad","GRVSmag","e_GRVSmag","o_GRVSmag","RVSS/N","VarFlag","PQSO","PGal","PSS","Teff","b_Teff_cds","B_Teff_cdsa","logg","b_logg_cds","B_logg_cdsa","[Fe/H]","b_[Fe/H]_cds","B_[Fe/H]_cdsa","distance","Dist","b_Dist_cds","B_Dist_cdsa","A0","b_A0_cds","B_A0_cdsa","AG","b_AG_cds","B_AG_cdsa","E(BP-RP)","b_E(BP-RP)_cds","B_E(BP-RP)_cdsa","Lib","RAJ2000","DEJ2000","e_RAJ2000","e_DEJ2000","RADEcorJ2000","angDist","l","b","ecl_lon","ecl_lat","pml","pmb","pml_error","pmb_error","parallax_ext_uncert","zpEDR3","plx_corr"
"Gaia DR2 5940956548082018944",250.219876080645,-48.7588726314924,"cantat-gaudin2020","Gaia DR3 5940956548082018944",250.21987628871,-48.75887313837,0,0,85,1636148068921376768,5940956548082018944,483010909,0.0596,0.0388,0.8636,0.0769,11.2311,3.807,1.16,0.08,-3.626,0.059,0.0854,-0.2326,-0.1571,-0.4921,0.0636,-0.3622,0.1413,0.0581,0.1708,0.4109,517,0,515,2,-0.3634,611.77,0.193,1.6942,95,FALSE,1.2888,1.2888,0.0133,-0.024,-0.013,-0.112,-0.108,0.022,59,19,0.121143,63,0.008486,90.82,0,0,0.988,0,501,3327.3032,4.07196,817.127,16.882135,0.003059,56,995.122,29.3745,33.877,17.843851,0.032171,53,4095.45,19.3007,212.192,15.717143,0.006361,1.53,0,34,0,28,0,2.126708,0.961716,1.164992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999957,8148.9,8054.8,8282.4,4.1566,4.0947,4.2084,-1.3832,-1.4626,-1.3146,1.1579435,1341.5515,1260.895,1421.3005,4.9238,4.888,4.9588,3.8339,3.8034,3.8699,2.1344,2.1186,2.1532,"A",250.21986846751,-48.75885702132,1.29711,0.933595,0.4474,0.00189,336.664529565297,-1.51459412115463,255.589969117514,-26.3043217927132,-1.95076426064769,-3.26924988328817,0.0817546110520868,0.0565436430708351,0.113975294313892,-0.0482195311914247,0.911819531191425
"[MGM2012] 2776",83.6284583333333,-4.37238888888889,"megeath2012","Gaia DR3 3209651982541703296",83.6285031912,-4.37243206576,0,0,57,1636148068921376768,3209651982541703296,250153324,0.218,0.1948,2.6159,0.3244,8.0644,0.775,0.749,0.293,0.198,0.227,0.2524,-0.1732,-0.1818,-0.2383,0.1275,-0.1067,-0.5404,0.1934,0.0082,0.0569,481,0,478,3,0.6059,609.24,0.846,1.7584,95,FALSE,1.0575,1.0575,0.0565,-0.074,-0.392,-0.249,-0.087,0.302,55,20,0.414729,60,0.06859,68.79,0,0,1.019,0,465,371.73121,1.33748,277.934,19.261795,0.00478,37,52.4158,7.29134,7.18877,21.039888,0.151058,52,569.628,7.11019,80.1143,17.858917,0.014069,1.673,0,2,0,1,0,3.180971,1.778093,1.402878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3822776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",83.62849985322,-4.37243294454,4.733189,3.737313,0.0714,0.223802,207.959934834473,-19.0899872872168,82.823768912573,-27.6530863587321,0.166574876338204,0.756609417449262,0.235865076258659,0.285911989607811,0.452534735548415,-0.0118901673339813,2.62779016733398
"Gaia EDR3 4258949768995388160",282.7231775,-2.42877583333333,"prisinzano2022","Gaia DR3 4258949768995388160",282.72318704799,-2.42881095094,0,0,51,1636148068921376768,4258949768995388160,1767546112,0.0659,0.0627,1.2829,0.0737,17.4047,5.988,-0.387,0.085,-5.975,0.081,0.2465,0.2268,-0.1561,-0.2237,-0.1573,-0.1791,-0.1881,-0.2027,-0.1736,0.5229,174,0,172,2,5.3868,297.32,0.322,5.0827,31,FALSE,1.303,NA,NA,NA,NA,NA,NA,NA,20,14,0.143748,20,0.009942,88.26,0,0,1.307,0,174,5423.10231,6.59814,821.914,16.351748,0.003056,18,1364.09,20.3538,67.0191,17.50143,0.016439,19,7283.76,104.349,69.8016,15.092007,0.016007,1.595,0,12,0,13,0,2.409424,1.149683,1.259741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999999,5241.7,5054.4,5353.7,4.2581,4.2413,4.2762,-1.5794,-1.7614,-1.3571,0.779484,604.7929,570.4511,631.6758,3.3968,3.27,3.4692,2.4946,2.3874,2.5566,1.3924,1.3286,1.4309,"MARCS",282.72318877,-2.42878439463,1.366891,1.312127,0.5329,0.131005,30.708008577112,-0.986002848145994,283.579039871472,20.4127536143622,-5.49481931626428,-2.37851943057209,0.0980803425877732,0.0645464669665585,0.0881136743359717,-0.0302125309595871,1.31311253095959
"V689 Mon",99.6591,1.6135,"xu2021","Gaia DR3 3126650296443096192",99.65911341655,1.61351451524,0,0,138,1636148068921376768,3126650296443096192,532511009,0.034,0.0348,0.5903,0.0404,14.6152,1.436,-0.063,0.047,-1.435,0.043,-0.2113,-0.0699,-0.0617,-0.0205,-0.3675,-0.0039,-0.1615,-0.0067,0.1467,-0.3968,170,170,168,2,2.0177,1774.3,0.274,82.167,31,FALSE,1.721,NA,NA,NA,NA,NA,NA,NA,19,15,0.074032,19,0.0795,101.5,0,0,1.112,0,168,63766356.75135,69580.5,916.44,6.175888,0.002999,18,44013700,178784,246.183,6.229573,0.005219,18,31154400,113873,273.589,6.014096,0.00548,1.179,0,0,0,0,0,0.215477,0.053685,0.161792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,4e-06,23313.4,23057.3,23543.8,3.2653,3.2466,3.2848,0.0038,-0.0041,0.0239,1.6940538,1078.0935,1033.0073,1134.8223,1.1014,1.0963,1.1054,1.0781,1.0728,1.0822,0.5872,0.5841,0.5896,"OB",99.65911369518,1.61352089128,0.761214,0.688185,-0.391,0.071145,210.034937252219,-2.11053311926003,100.383470295618,-21.4782936206072,1.24718339513317,-0.71255005361314,0.0507625975918356,0.0384858244777133,0.109177319039456,-0.0582810306620962,0.648581030662096
"Gaia DR2 218814328738726912",58.45506645977,34.40118071447,"pavlidou2021","Gaia DR3 218814328738726912",58.45506709806,34.40118011699,0,0,71,1636148068921376768,218814328738726912,145777980,0.0851,0.0609,2.5101,0.1025,24.4916,5.871,3.596,0.131,-4.641,0.089,0.268,-0.1444,0.1938,0.0617,0.0615,-0.1153,0.6623,0.183,0.0336,-0.0911,347,0,345,2,0.0205,371.91,0.101,0.29197,31,FALSE,1.227,NA,NA,NA,NA,NA,NA,NA,40,16,0.183905,45,0.01375,121.5,1,0,1,0,369,2524.70203,2.69038,938.418,17.18184,0.002988,41,334.186,6.73754,49.6006,19.02857,0.022067,42,3470.91,11.3981,304.516,15.896788,0.005196,1.507,0,2,0,2,0,3.131783,1.846729,1.285053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.999772,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39839053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",58.45504772623,34.4012007438,2.088551,1.385521,-0.0914,0.002867,160.508560161045,-14.8447722026737,63.6079722633189,13.8071854075136,5.76129839760797,-1.13028216553208,0.119229049756655,0.104242187688694,0.12156482854793,-0.0368415622297303,2.54694156222973
"2MASS J20485169+4351014",312.2154,43.85038,"fang2020","Gaia DR3 2067027228235955584",312.21539449689,43.85037700948,0,0,176,1636148068921376768,2067027228235955584,947688876,0.0545,0.062,1.2316,0.0687,17.9261,2.372,-1.561,0.07,-1.786,0.077,-0.019,0.2052,-0.2201,-0.0393,0.0299,-0.0441,-0.1827,-0.1655,-0.0108,-0.0143,439,9,437,2,-0.0665,459.34,0,0,31,FALSE,1.241,NA,NA,NA,NA,NA,NA,NA,50,27,0.107156,53,0.03978,81.93,0,0,0.997,0,444,1722.85313,6.76062,254.837,17.596746,0.005074,51,258.472,6.50478,39.7357,19.307507,0.027466,53,2299.23,31.5379,72.9037,16.343939,0.015365,1.485,0,0,0,1,0,2.963568,1.71076,1.252808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.99999,4162.5,4147.1,4176.4,4.1273,4.0893,4.2545,0.0805,0.0263,0.1325,0.8119519,613.8363,549.4585,640.7299,3.7939,3.755,3.8375,2.5139,2.4858,2.545,1.4085,1.3958,1.4232,"PHOENIX",312.2154041186,43.85038494623,1.128559,1.242733,-0.01,0.017889,83.9887244570555,0.0719448352501814,336.12644066746,58.0017749329894,-2.3705492927491,0.0837439588671143,0.0737814694626696,0.0733845676142412,0.0800443712455715,-0.0195413271580286,1.25114132715803
"Gaia DR2 3009233720290315008",86.4128,-11.7645,"kerr2021","Gaia DR3 3009233720290315008",86.41279345549,-11.76449709342,0,0,36,1636148068921376768,3009233720290315008,190359685,0.0528,0.055,3.5096,0.0734,47.8339,0.844,-0.366,0.066,-0.76,0.068,0.1241,-0.1514,-0.2758,0.0277,-0.1919,0.0393,-0.4649,0.2265,0.1598,-0.0207,405,0,405,0,1.4864,508.19,0.24,1.9438,31,FALSE,1.211,NA,NA,NA,NA,NA,NA,NA,47,22,0.098904,48,0.007519,121,0,0,1.052,0,400,2612.46438,2.57558,1014.32,17.144741,0.002956,46,288.209,6.99249,41.2169,19.189274,0.026489,44,3748.03,8.91989,420.188,15.813389,0.004578,1.545,0,1,0,1,0,3.375885,2.044533,1.331352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999988,3313.2,3308.3,3319.2,4.5885,4.5749,4.5956,0.4452,0.4356,0.4537,0.28493276,252.5134,249.4122,256.781,1.3015,1.2756,1.3283,0.7876,0.7718,0.8041,0.5824,0.5716,0.5937,"MARCS",86.41279511825,-11.76449371408,1.066221,1.11206,-0.0229,0.025328,216.288659661239,-19.8557519849722,85.7037031137171,-35.1502971505382,0.535999257698837,-0.65135305000153,0.0681729102489237,0.0658213818465716,0.0873851146636266,-0.0475722959854448,3.55717229598544
"Gaia DR2 3222257574117634560",81.3058070213761,1.60426410411573,"kounkel2020","Gaia DR3 3222257574117634560",81.30581194129,1.60426101031,0,0,110,1636148068921376768,3222257574117634560,187574853,0.065,0.0502,2.9395,0.0803,36.5993,1.824,1.811,0.075,-0.219,0.061,-0.2133,0.1064,-0.2552,0.1775,-0.2963,0.1002,-0.7135,0.1704,0.3887,-0.1281,425,0,421,4,-0.5715,427.04,0,0,31,FALSE,1.24,NA,NA,NA,NA,NA,NA,NA,49,20,0.109114,51,0.03507,171.4,0,0,0.979,0,425,2884.90181,2.87744,1002.59,17.037039,0.00296,46,444.888,11.0177,40.3792,18.717916,0.027033,46,3853.32,13.0591,295.069,15.783307,0.005275,1.49,0,1,0,0,0,2.934609,1.680878,1.253732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VARIABLE",0,0,0.997667,3468.5,3464.3,3472.6,4.2937,4.2678,4.3044,0.1688,0.1579,0.1773,0.3401939,454.3553,450.1366,465.9244,1.1566,1.1399,1.1729,0.7293,0.7186,0.7395,0.4984,0.4917,0.5051,"MARCS",81.30580389084,1.60426198553,1.222483,1.006248,-0.1362,0.020917,201.241799859608,-18.3042785940989,80.6502141641285,-21.5532769306391,1.07785552132847,1.47170291674024,0.0683969383982889,0.0683217302016032,0.0955018132580274,-0.0419224286482724,2.98142242864827
"Gaia EDR3 4470979728717080448",271.317733888889,4.00927638888889,"prisinzano2022","Gaia DR3 4470979728717080448",271.31772185848,4.00913082633,0,0,52,1636148068921376768,4470979728717080448,1493382631,0.1364,0.1328,1.7064,0.1544,11.0543,8.271,0.708,0.183,-8.241,0.163,0.1057,0.0394,-0.3133,-0.1932,-0.1208,-0.2081,-0.4805,-0.0217,0.0168,0.1419,289,0,288,1,0.8671,325.73,0.303,0.5573,31,FALSE,1.234,NA,NA,NA,NA,NA,NA,NA,33,18,0.271268,33,0.01786,145.2,0,0,1.035,0,284,832.11219,1.54826,537.45,18.386911,0.003417,32,124.552,8.4395,14.7583,20.10016,0.073621,31,1147.75,12.3227,93.1409,17.098282,0.012254,1.529,0,16,0,16,0,3.001879,1.713249,1.28863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,0.999826,3359.1,3353.1,3429.4,4.8028,4.7569,4.8123,0.1965,0.1712,0.2697,0.58602905,372.4691,362.344,416.0049,1.1948,1.1317,1.2898,0.7453,0.7057,0.8068,0.5098,0.4841,0.5513,"MARCS",271.31771870454,4.00916745264,2.971387,2.667725,0.1553,0.525803,31.2450082935852,12.0939972378563,271.481205483226,27.4417813133031,-7.02885699780591,-4.3601048501607,0.177204546797463,0.169282452115704,0.172572171838272,-0.0183389114289677,1.72473891142897
"SPCM J225630.98+623222.0",344.129106944444,62.53947,"getman2017","Gaia DR3 2207216541324579968",344.12923035608,62.53947696016,0,0,108,1636148068921376768,2207216541324579968,324492950,0.1117,0.0984,1.1441,0.1218,9.3917,2.652,-0.331,0.146,-2.631,0.124,-0.0896,0.0926,-0.0645,-0.1797,0.1228,-0.2039,0.0655,-0.0251,0.0489,-0.2102,400,0,398,2,6.176,770.68,0.921,10.798,95,FALSE,1.1803,1.1803,0.0281,0.025,0.065,0.043,0.024,-0.074,46,27,0.211165,51,0.04058,37.98,1,0,1.228,0,427,1157.95165,1.92229,602.382,18.028141,0.003292,45,85.629,5.05606,16.9359,20.50699,0.064169,41,1764.31,7.79167,226.435,16.631458,0.006105,1.598,0,1,0,2,0,3.875532,2.478849,1.396683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT_AVAILABLE",0,0,1,3737.4,3723.2,3783.3,4.0121,4.0091,4.0171,-0.1675,-0.2492,0.0421,0.8740495,438.4572,427.3498,467.0015,4.9721,4.9296,5.0157,3.0812,3.0521,3.11,1.8725,1.8585,1.8875,"MARCS",344.12923354833,62.5394886549,2.34235,1.972621,-0.1913,0.206402,110.112126308208,2.56342431333942,28.142102886332,59.7995580640012,-1.42580139997107,-2.2358023991043,0.131458727352255,0.139321940134802,0.170177747339551,-0.0570059872751383,1.20110598727514
